Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;8318;ProjeKCt 34;сборная;Л;33119;Федяков;Павел;Геннадьевич;0
1;8318;ProjeKCt 34;сборная;Л;5328;Великов;Дмитрий;Вадимович;0
1;8318;ProjeKCt 34;сборная;Л;22530;Федякова;Екатерина;Сергеевна;0
1;8318;ProjeKCt 34;сборная;Л;21580;Морозов;Михаил;Иванович;0
1;8318;ProjeKCt 34;сборная;Л;16695;Крюков;Дмитрий;Викторович;0
1;8318;ProjeKCt 34;сборная;Л;15727;Коробейников;Александр;Геннадьевич;0
3;239;Брейнозавры;Архангельск;К;29644;Смирнов;Павел;Александрович;0
3;239;Брейнозавры;Архангельск;Б;26109;Пронин;Ярослав;Валерьевич;0
3;239;Брейнозавры;Архангельск;Б;18035;Левандовская;Тамара;Владимировна;0
3;239;Брейнозавры;Архангельск;Б;10537;Ермолин;Владимир;Анатольевич;0
3;239;Брейнозавры;Архангельск;Б;7718;Гордиенко;Екатерина;Александровна;0
3;239;Брейнозавры;Архангельск;Б;7368;Ермолина;Александра;Олеговна;0
3;2611;МГ-9;Вологда;Л;30034;Соловьёв;Юрий;Александрович;0
3;2611;МГ-9;Вологда;Б;34381;Цеквава;Константин;Сергеевич;0
3;2611;МГ-9;Вологда;К;28864;Сергушичева;Мария;Александровна;0
3;2611;МГ-9;Вологда;Б;26807;Реинт;Сергей;Сергеевич;0
3;2611;МГ-9;Вологда;Б;29923;Соколов;Юрий;Валентинович;0
3;2611;МГ-9;Вологда;Б;22907;Новик;Юлия;Александровна;0
3;8638;Выше этого;Архангельск;Б;34508;Цыганов;Александр;Сергеевич;0
3;8638;Выше этого;Архангельск;Б;31711;Титов;Кирилл;Олегович;0
3;8638;Выше этого;Архангельск;К;39890;Потуткин;Николай;Сергеевич;0
3;8638;Выше этого;Архангельск;Б;44386;Попова;Анастасия;Александровна;0
3;8638;Выше этого;Архангельск;Б;39889;Озерова;Ольга;Владимировна;0
3;8638;Выше этого;Архангельск;Б;7222;Гневашева;Наталья;Анатольевна;0
3;8638;Выше этого;Архангельск;Б;5073;Васильев;Алексей;Андреевич;0
5;5591;КЕБиК;Северодвинск;Л;6784;Гевель;Дмитрий;Николаевич;0
5;5591;КЕБиК;Северодвинск;Б;22589;Нехлебаев;Алексей;Александрович;0
5;5591;КЕБиК;Северодвинск;Б;15734;Коробицын;Евгений;Александрович;0
5;5591;КЕБиК;Северодвинск;Б;17893;Ларионов;Константин;Александрович;0
5;5591;КЕБиК;Северодвинск;Б;6628;Ганькова;Елена;Геннадьевна;0
5;5591;КЕБиК;Северодвинск;Б;9955;Дуплищева;Анна;Анатольевна;0
6;767;Гепард;Северодвинск;Б;37239;Яковлев;Александр;Владимирович;0
6;767;Гепард;Северодвинск;Б;33918;Хватов;Григорий;Александрович;0
6;767;Гепард;Северодвинск;Б;38605;Новичков;Алексей;Александрович;0
6;767;Гепард;Северодвинск;Б;8618;Гусельников;Денис;Рудольфович;0
6;767;Гепард;Северодвинск;Б;232;Авдеев;Сергей;Петрович;0
7;3168;Физматрица;Архангельск;Б;19397;Макоед;Екатерина;Сергеевна;0
7;3168;Физматрица;Архангельск;Б;66280;Карсакова;Александра;Андреевна;0
7;3168;Физматрица;Архангельск;Б;10722;Ешевский;Олег;Юрьевич;0
7;3168;Физматрица;Архангельск;Б;37540;Беляев;Иван;Николаевич;0
7;3168;Физматрица;Архангельск;Б;1349;Анциферова;Ирина;Сергеевна;0
8;4631;Animals;Архангельск;Б;27693;Просвирякова;Светлана;Евгеньевна;0
8;4631;Animals;Архангельск;Б;26128;Просвиряков;Евгений;Викторович;0
8;4631;Animals;Архангельск;Б;23886;Павлова;Ксения;Ильинична;0
8;4631;Animals;Архангельск;Б;4964;Варакин;Михаил;Юрьевич;0
8;4631;Animals;Архангельск;Б;2404;Баранов;Кирилл;Владимирович;0
8;4631;Animals;Архангельск;Б;599;Аксёнов;Андрей;Сергеевич;0
"9,5";4967;Инсайт;Архангельск;Б;36604;Шубина;Полина;Владимировна;0
"9,5";4967;Инсайт;Архангельск;Б;20934;Минькина;Мария;Владимировна;0
"9,5";4967;Инсайт;Архангельск;Б;18360;Лидина;Дарья;Юрьевна;0
"9,5";4967;Инсайт;Архангельск;Б;18359;Лидин;Борис;Юрьевич;0
"9,5";4967;Инсайт;Архангельск;Б;17933;Латухина;Екатерина;Александровна;0
"9,5";4967;Инсайт;Архангельск;Б;8541;Гурьев;Тимофей;Александрович;0
"9,5";37671;Wasabi;Северодвинск;Б;3824;Большаков;Арсений;Сергеевич;0
"9,5";37671;Wasabi;Северодвинск;Б;5950;Волоснова;Ольга;Игоревна;0
"9,5";37671;Wasabi;Северодвинск;Б;16502;Кривчиков;Алексей;Владимирович;0
"9,5";37671;Wasabi;Северодвинск;Б;13611;Карпов;Евгений;Игоревич;0
11;7897;Другая версия;Москва;Б;5084;Васильев;Владимир;Викторович;0
11;7897;Другая версия;Москва;Б;41880;Шедогубов;Дмитрий;Игоревич;0
11;7897;Другая версия;Москва;Л;16897;Синицын;Василий;Дмитриевич;0
11;7897;Другая версия;Москва;Б;16339;Красильников;Евгений;Владимирович;0
"13,5";2539;Банановая кожура;Северодвинск;Л;7734;Горелёнок;Михаил;Сергеевич;0
"13,5";2539;Банановая кожура;Северодвинск;Б;30359;Старков;Александр;Игоревич;0
"13,5";2539;Банановая кожура;Северодвинск;Б;23671;Осичев;Константин;Сергеевич;0
"13,5";2539;Банановая кожура;Северодвинск;Б;14302;Киц;Владимир;Владимирович;0
"13,5";37800;131;Серпухов;Л;6308;Гаврилин;Сергей;Александрович;0
"13,5";37800;131;Серпухов;Л;56983;Утемова;Елизавета;Александровна;0
"13,5";37800;131;Серпухов;Б;29724;Смиян;Сергей;Владимирович;0
"13,5";37800;131;Серпухов;Б;55375;Ясинский;Сергей;Романович;0
"13,5";37800;131;Серпухов;Б;50277;Горохов;Константин;Дмитриевич;0
"13,5";37800;131;Серпухов;К;3925;Бордачев;Павел;Юрьевич;0
"13,5";38008;Зеленоглазое такси;Архангельск;Б;66927;Романенко;Григорий;Владимирович;0
"13,5";38008;Зеленоглазое такси;Архангельск;Б;56206;Селиванов;Артём;Николаевич;0
"13,5";38008;Зеленоглазое такси;Архангельск;Б;58802;Селиванова;Анастасия;Эдуардовна;0
"13,5";38008;Зеленоглазое такси;Архангельск;Б;56207;Поскотинова;Анастасия;Игоревна;0
"13,5";38008;Зеленоглазое такси;Архангельск;К;56211;Амосов;Алексей;Сергеевич;0
"13,5";38073;Потому что гладиолус;Архангельск;Б;66282;Соколов;Евгений;Николаевич;0
"13,5";38073;Потому что гладиолус;Архангельск;Б;66920;Незборецкий;Дмитрий;Сергеевич;0
"13,5";38073;Потому что гладиолус;Архангельск;Б;56194;Маломан;Юлия;Сергеевна;0
"13,5";38073;Потому что гладиолус;Архангельск;Б;59495;Кузнецов;Алексей;Евгеньевич;0
"18,5";4851;Отнюдь;Северодвинск;Б;21244;Михов;Антон;Викторович;0
"18,5";4851;Отнюдь;Северодвинск;Б;12612;Ионов;Алексей;Сергеевич;0
"18,5";4851;Отнюдь;Северодвинск;Б;22842;Никулин;Евгений;Анатольевич;0
"18,5";4851;Отнюдь;Северодвинск;Б;22210;Назарочкин;Игорь;Евгеньевич;0
"18,5";4968;Соверен;Архангельск;Б;33015;Фёдорова;Анна;Алексеевна;0
"18,5";4968;Соверен;Архангельск;Б;11501;Захаров;Николай;Витальевич;0
"18,5";4968;Соверен;Архангельск;Б;10035;Дьяков;Юрий;Леонидович;0
"18,5";4968;Соверен;Архангельск;Б;66480;Воронцов;Максим;Владимирович;0
"18,5";27380;Световой меч Дружба;Северодвинск;Б;68872;Кисель;Вадим;Иванович;0
"18,5";27380;Световой меч Дружба;Северодвинск;Б;68873;Падерина;Александра;Владимировна;0
"18,5";27380;Световой меч Дружба;Северодвинск;Б;41752;Лебедева;Наталия;Игоревна;0
"18,5";27380;Световой меч Дружба;Северодвинск;Б;68874;Елфимова;Мария;Алексеевна;0
"18,5";27380;Световой меч Дружба;Северодвинск;Б;60742;Шередега;Марина;Владимировна;0
"18,5";27380;Световой меч Дружба;Северодвинск;Б;41753;Елфимова;Наталья;Алексеевна;0
"18,5";37891;Stupor mundi;Архангельск;Б;37258;Яковлев;Сергей;Александрович;0
"18,5";37891;Stupor mundi;Архангельск;Б;31582;Тетеревлёва;Татьяна;Павловна;0
"18,5";37891;Stupor mundi;Архангельск;Б;32164;Трофименко;Василий;Георгиевич;0
"18,5";37891;Stupor mundi;Архангельск;Б;10577;Ершов;Антон;Алексеевич;0
"18,5";37891;Stupor mundi;Архангельск;Б;36736;Шурупова;Елена;Евгеньевна;0
"18,5";37891;Stupor mundi;Архангельск;Б;23160;Образцова;Оксана;Юрьевна;0
"18,5";38787;ДСП;Архангельск;Л;68871;Кошелева;Валерия;Павловна;0
"18,5";38787;ДСП;Архангельск;Л;56229;Красильщик;Евгений;Михайлович;0
"18,5";38787;ДСП;Архангельск;Б;61231;Варенцова;Анастасия;Сергеевна;0
"18,5";38787;ДСП;Архангельск;Б;61228;Щипанов;Игорь;Михайлович;0
"18,5";38787;ДСП;Архангельск;Б;61232;Булгаков;Михаил;Юрьевич;0
"18,5";38787;ДСП;Архангельск;Б;58801;Курочкин;Михаил;Андреевич;0
"18,5";40031;Недетское питание;Архангельск;Б;66284;Углов;Денис;Владимирович;0
"18,5";40031;Недетское питание;Архангельск;Б;68387;Дмитриев;Сергей;Сергеевич;0
"22,5";27054;Штангенциркуль;Архангельск;Б;33758;Ханталина;Анна;Дмитриевна;0
"22,5";27054;Штангенциркуль;Архангельск;Б;31013;Сухопарова;Елена;Геннадьевна;0
"22,5";27054;Штангенциркуль;Архангельск;Б;28113;Самсонов;Кирилл;Васильевич;0
"22,5";27054;Штангенциркуль;Архангельск;Б;61735;Русинова;Вероника;Александровна;0
"22,5";27054;Штангенциркуль;Архангельск;Б;18506;Литвинчук;Андрей;Александрович;0
"22,5";27054;Штангенциркуль;Архангельск;Б;7610;Горбатова;Мария;Владимировна;0
"22,5";40026;ЛУК;Архангельск;Л;19796;Мансуров;Сефербек;Захирович;0
"22,5";40026;ЛУК;Архангельск;Б;42787;Усачёв;Александр;Николаевич;0
