Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
2;641;Братья;Тель-Авив;Б;12747;Исраэлит;Валентин;Наумович;0
2;641;Братья;Тель-Авив;Б;18160;Лейбман;Олег;;0
2;641;Братья;Тель-Авив;Б;31190;Тальянский;Илья;Николаевич;0
2;641;Братья;Тель-Авив;Л;31898;Толесников;Александр;Борисович;0
2;641;Братья;Тель-Авив;Б;32765;Усыскин;Полина;;0
2;641;Братья;Тель-Авив;Б;33456;Фрадис;Михаил;Дмитриевич;0
2;1961;Хунта;Минск;Б;5943;Володченко;Анатолий;Дмитриевич;0
2;1961;Хунта;Минск;Б;9785;Дронов;Владислав;Геннадьевич;0
2;1961;Хунта;Минск;Л;15964;Костенко;Дарья;Васильевна;0
2;1961;Хунта;Минск;Б;32004;Топчий;Иван;Александрович;0
2;1961;Хунта;Минск;К;36305;Шишко;Сергей;Георгиевич;0
2;4941;Зарница;Москва;Б;4426;Буланова;Галина;Александровна;0
2;4941;Зарница;Москва;К;9660;Дорофеев;Сергей;Николаевич;0
2;4941;Зарница;Москва;Б;15811;Король;Владислав;Валерьевич;0
2;4941;Зарница;Москва;Б;19425;Максимов;Кирилл;Сергеевич;0
2;4941;Зарница;Москва;Л;29800;Снятковский;Антон;Михайлович;0
2;4941;Зарница;Москва;Л;32979;Фёдоров;Виталий;Витальевич;0
"4,5";216;Инк;Принстон;К;4223;Бриф;Константин;Михайлович;0
"4,5";216;Инк;Принстон;Б;13811;Кацыв;Роман;Израилевич;0
"4,5";216;Инк;Принстон;Б;15040;Койфман;Леонид;Александрович;0
"4,5";216;Инк;Принстон;Б;18141;Леденёв;Олег;Владимирович;0
"4,5";216;Инк;Принстон;Б;30072;Солодухин;Александр;Яковлевич;0
"4,5";216;Инк;Принстон;Б;30073;Солодухин;Вадим;Яковлевич;0
"4,5";26762;Телезрители;Казань;;;;;;
8;330;Против ветра;Дюссельдорф;К;4261;Брукман;Борис;Юрьевич;0
8;330;Против ветра;Дюссельдорф;Б;17811;Ланин;Александр;Львович;0
8;330;Против ветра;Дюссельдорф;Б;26989;Родионов;Дмитрий;Александрович;0
8;330;Против ветра;Дюссельдорф;Б;29256;Сироткин;Павел;Борисович;0
8;330;Против ветра;Дюссельдорф;Л;36208;Шипов;Роман;;0
8;558;НТР;Саранск;Б;17730;Ладошкин;Михаил;Владимирович;0
8;558;НТР;Саранск;Б;18844;Лукин;Александр;Михайлович;0
8;558;НТР;Саранск;Б;20196;Масягин;Виктор;Фёдорович;0
8;558;НТР;Саранск;Б;23062;Носков;Дмитрий;Николаевич;0
8;558;НТР;Саранск;Б;24786;Петрусевич;Александр;Анатольевич;0
8;558;НТР;Саранск;Б;33146;Феоктистов;Максим;Владимирович;0
8;2283;Розовый слон;Нижний Новгород;Б;5862;Волков;Сергей;Юрьевич;0
8;2283;Розовый слон;Нижний Новгород;Б;6651;Гаранович;Вячеслав;Игоревич;0
8;2283;Розовый слон;Нижний Новгород;Б;26859;Реутов;Борис;Владимирович;0
8;2283;Розовый слон;Нижний Новгород;К;27580;Рябков;Максим;Георгиевич;0
8;2283;Розовый слон;Нижний Новгород;Б;27735;Савин;Алексей;Станиславович;0
8;4002;Самум;Екатеринбург;Б;223;Аввакумов;Илья;Леонидович;0
8;4002;Самум;Екатеринбург;К;22697;Никифоров;Арсений;Ильич;0
8;4002;Самум;Екатеринбург;Б;27603;Рябовол;Николай;Николаевич;0
8;4002;Самум;Екатеринбург;Б;31292;Тарасова;Наталья;Сергеевна;0
8;4002;Самум;Екатеринбург;Л;35636;Шарипов;Марат;Камилевич;0
8;4002;Самум;Екатеринбург;Б;35637;Шарипова;Евгения;Сергеевна;0
8;26688;Q-Team;Казань;Б;4246;Бройда;Владимир;Михайлович;0
8;26688;Q-Team;Казань;К;8884;Даутов;Ренат;Ильдарович;0
8;26688;Q-Team;Казань;Б;10554;Ерофеев;Алексей;Леонидович;0
8;26688;Q-Team;Казань;Б;12904;Кадыров;Ленар;Равилевич;0
8;26688;Q-Team;Казань;Б;23112;Нурмиев;Максим;Михайлович;0
8;26688;Q-Team;Казань;Б;26212;Ерофеева;Ирина;Юрьевна;0
11;497;Тайга;Москва;Л;1585;Архангельская;Юлия;Сергеевна;0
11;497;Тайга;Москва;Б;3615;Богданов;Илья;Игоревич;0
11;497;Тайга;Москва;К;12401;Игнатенков;Егор;Николаевич;0
11;497;Тайга;Москва;Б;13064;Калашников;Михаил;Сергеевич;0
11;497;Тайга;Москва;Л;30270;Спешков;Сергей;Леонидович;0
11;497;Тайга;Москва;Б;34691;Челноков;Григорий;Ривенович;0
13;510;Импульс;Саранск;Л;2529;Барнашов;Павел;Владимирович;0
13;510;Импульс;Саранск;Л;2530;Барнашова;Вера;Сергеевна;0
13;510;Импульс;Саранск;Б;9922;Дудоров;Евгений;Александрович;0
13;510;Импульс;Саранск;Б;14736;Коваль;Евгений;Владимирович;0
13;510;Импульс;Саранск;Б;17969;Лашин;Денис;Владимирович;0
13;510;Импульс;Саранск;Б;21262;Мишкин;Алексей;Евгеньевич;0
13;2192;Тридцатиногая сороконожка;Иркутск;Б;447;Андреянычев;Александр;Сергеевич;0
13;2192;Тридцатиногая сороконожка;Иркутск;Б;7806;Городецкий;Илья;Игоревич;0
13;2192;Тридцатиногая сороконожка;Иркутск;Б;12525;Ильина;Мария;Владимировна;0
13;2192;Тридцатиногая сороконожка;Иркутск;Б;24823;Петухов;Павел;Петрович;0
