Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;55785;Сборная Романа Цуркана;сборная;Л;34476;Цуркан;Роман;Михайлович;0
1;55785;Сборная Романа Цуркана;сборная;Л;15683;Корнев;Сергей;Валерьевич;0
1;55785;Сборная Романа Цуркана;сборная;Л;16609;Крупник;Сергей;Владимирович;0
1;55785;Сборная Романа Цуркана;сборная;Л;19541;Малкин;Михаил;Леонидович;0
1;55785;Сборная Романа Цуркана;сборная;Л;82868;Нечаев;Александр;Викторович;0
1;55785;Сборная Романа Цуркана;сборная;Л;26101;Прошин;Алексей;Евгеньевич;0
2;55786;"Женя, Женечка и вот эти";сборная;Л;57022;Борунова;Евгения;Александровна;0
2;55786;"Женя, Женечка и вот эти";сборная;Л;48319;Сапрыкин;Никита;Сергеевич;0
2;55786;"Женя, Женечка и вот эти";сборная;Л;16647;Крыгин;Константин;Николаевич;0
2;55786;"Женя, Женечка и вот эти";сборная;Л;13196;Калюков;Евгений;Юрьевич;0
2;55786;"Женя, Женечка и вот эти";сборная;Л;8610;Гусейнов;Фаик;Мирза Гусейн оглы;0
3;54470;Иллюминаты;Воронеж;К;130542;Субботина;Елена;Николаевна;0
3;54470;Иллюминаты;Воронеж;Б;130544;Мамонов;Александр;Сергеевич;0
3;54470;Иллюминаты;Воронеж;Б;130545;Пигашев;Кирилл;Сергеевич;0
3;54470;Иллюминаты;Воронеж;Л;28689;Семёнова;Инна;Валентиновна;0
3;54470;Иллюминаты;Воронеж;Л;135415;Беппиль;Артём;Таймуразович;0
4;37490;Хладна Звезда;Волгоград;Л;65906;Кудинова;Таисия;Александровна;0
4;37490;Хладна Звезда;Волгоград;Л;74016;Иванков;Павел;Сергеевич;0
4;37490;Хладна Звезда;Волгоград;Л;115600;Попова;Ольга;Викторовна;0
4;37490;Хладна Звезда;Волгоград;Л;115595;Федоринин;Роман;Андреевич;0
4;37490;Хладна Звезда;Волгоград;Л;24167;Папонов;Алексей;Вячеславович;0
"5,5";2345;Два капитана;Липецк;К;16033;Косых;Андрей;Анатольевич;0
"5,5";2345;Два капитана;Липецк;Б;115401;Горелов;Максим;Александрович;0
"5,5";2345;Два капитана;Липецк;Б;10110;Евдокимов;Андрей;Юрьевич;0
"5,5";2345;Два капитана;Липецк;Л;77911;Абрамов;Александр;Сергеевич;0
"5,5";2345;Два капитана;Липецк;Л;138856;Фёдорова;Дарья;Олеговна;0
"5,5";54719;Самая мякотка;Воронеж;К;131562;Стоянов;Вадим;Юрьевич;0
"5,5";54719;Самая мякотка;Воронеж;Б;132714;Гусев;Дмитрий;Александрович;0
"5,5";54719;Самая мякотка;Воронеж;Б;131563;Пометов;Никита;Иванович;0
"5,5";54719;Самая мякотка;Воронеж;Б;131564;Уварова;Александра;Игоревна;0
"5,5";54719;Самая мякотка;Воронеж;Б;131565;Харина;Ксения;Сергеевна;0
"5,5";54719;Самая мякотка;Воронеж;Л;130510;Воронов;Артём;Алексеевич;0
7;6562;Авалон;Воронеж;К;48288;Чикунов;Владимир;Валерьевич;0
7;6562;Авалон;Воронеж;Б;1750;Афанасьев;Александр;Александрович;0
7;6562;Авалон;Воронеж;Б;9749;Дробышев;Иван;Николаевич;0
7;6562;Авалон;Воронеж;Б;48307;Кузьминова;Ирина;Викторовна;0
7;6562;Авалон;Воронеж;Б;34770;Черепанова;Ольга;Сергеевна;0
8;51211;50 оттенков не смотрели;Воронеж;Б;115590;Брунилин;Илья;Витальевич;0
8;51211;50 оттенков не смотрели;Воронеж;Б;115588;Вахмин;Сергей;Юрьевич;0
8;51211;50 оттенков не смотрели;Воронеж;Б;115591;Николенко;Александр;Владимирович;0
8;51211;50 оттенков не смотрели;Воронеж;Б;133481;Пашков;Павел;Александрович;0
8;51211;50 оттенков не смотрели;Воронеж;К;115587;Пашкова;Евгения;Александровна;0
8;51211;50 оттенков не смотрели;Воронеж;Б;115589;Кулинченко;Алексей;Владимирович;0
