Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;251;Пентиум;Сухуми;Б;397;Агладзе;Николай;Важаевич;0
1;251;Пентиум;Сухуми;Б;24152;Папаскири;Теймураз;;0
1;251;Пентиум;Сухуми;Б;20753;Метревели;Ия;Феликсовна;0
1;251;Пентиум;Сухуми;Б;26628;Рапава;Давид;Зурабович;0
1;251;Пентиум;Сухуми;Б;6280;Габричидзе;Гаги;;0
1;251;Пентиум;Сухуми;Л;26746;Ревия;Илья;;0
2;641;Братья;Тель-Авив;Б;12747;Исраэлит;Валентин;Наумович;0
2;641;Братья;Тель-Авив;К;31190;Тальянский;Илья;Николаевич;0
2;641;Братья;Тель-Авив;Б;31898;Толесников;Александр;Борисович;0
2;641;Братья;Тель-Авив;Б;32765;Усыскин;Полина;;0
2;641;Братья;Тель-Авив;Б;33456;Фрадис;Михаил;Дмитриевич;0
2;641;Братья;Тель-Авив;Л;30278;Спивак;Лев;;0
3;33;Пента;Долгопрудный;Б;3787;Боленок;Алексей;Витальевич;0
3;33;Пента;Долгопрудный;Б;24899;Пиксендеев;Кирилл;Владимирович;0
3;33;Пента;Долгопрудный;Б;28513;Севриновский;Владимир;Дмитриевич;0
3;33;Пента;Долгопрудный;К;29458;Славин;Дмитрий;Геннадьевич;0
3;33;Пента;Долгопрудный;Б;29767;Сморщков;Павел;Анатольевич;0
3;33;Пента;Долгопрудный;Л;8306;Грунтова;Елена;Семёновна;0
"4,5";1642;Инфи. Ёжики;Рамат-Ган;Б;1001;Амлинский;Сергей;;0
"4,5";1642;Инфи. Ёжики;Рамат-Ган;Б;14342;Клейман;Михаил;;0
"4,5";1642;Инфи. Ёжики;Рамат-Ган;Б;81015;Койфман;Дмитрий;;0
"4,5";1642;Инфи. Ёжики;Рамат-Ган;Б;26298;Пундик;Дмитрий;;0
"4,5";1642;Инфи. Ёжики;Рамат-Ган;Б;27853;Садов;Владимир;Рейнгольдович;0
"4,5";1642;Инфи. Ёжики;Рамат-Ган;Б;35550;Шапиро;Александр;;0
"4,5";42533;Рабство;Киев;Л;37259;Яковлев;Юрий;Данилович;0
"4,5";42533;Рабство;Киев;Л;11179;Загребельный;Юрий;Николаевич;0
"4,5";42533;Рабство;Киев;Л;19468;Маландина;Виктория;Михайловна;0
"4,5";42533;Рабство;Киев;Л;21952;Муха;Павел;Валерьевич;0
"4,5";42533;Рабство;Киев;Л;23999;Пальти;Игорь;Александрович;0
"4,5";42533;Рабство;Киев;Л;8532;Гурт;Евгений;Викторович;0
6;205;БН;Курск;Б;4960;Вараев;Сергей;Сергеевич;0
6;205;БН;Курск;Б;8134;Гридин;Алексей;Николаевич;0
6;205;БН;Курск;К;16858;Кузиков;Роман;Игоревич;0
6;205;БН;Курск;Б;20640;Мельникова;Ольга;Андреевна;0
6;205;БН;Курск;Б;34563;Чайка;Роман;Александрович;0
8;299;Команда Гусейнова;Баку;Б;475;Азизова;Джамиля;;0
8;299;Команда Гусейнова;Баку;Б;59;Абдулла;Руфат;Чингиз оглы;0
8;299;Команда Гусейнова;Баку;Б;19170;Мадатов;Эмиль;Борисович;0
