Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;313;Динамит;Казань;;;;;;
2;8317;Ёти;Казань;;;;;;
3;325;Экспресс;Казань;;;;;;
4;29123;Lanugo;Казань;;;;;;
5;700;Вервольф;Казань;;;;;;
6;8219;Медвежуть;Казань;;;;;;
7;58;Anno Domini;Казань;;;;;;
8;78;Экотех;Казань;;;;;;
9;29375;ЭКО;Казань;;;;;;
10;2042;Термидор;Казань;;;;;;
11;399;Looserы;Казань;;;;;;
12;460;Врачебная ошибка;Казань;;;;;;
13;21;Кондор;Казань;;;;;;
14;31977;Четвертак;Казань;;;;;;
15;1574;Форрест Гамп;Казань;;;;;;
16;1468;Х-люди;Казань;;;;;;
17;923;ДМБ;Казань;;;;;;
18;34261;Дрим Тим;Казань;;;;;;
19;1193;Se non e vero;Казань;;;;;;
20;537;Альянс;Казань;;;;;;
21;35233;Бесперспективная;Казань;;;;;;
