Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;38722;Хайвмайнд;Томск;К;9801;Дружинин;Егор;Александрович;0
1;38722;Хайвмайнд;Томск;Б;46675;Леонова;Дарья;Петровна;0
1;38722;Хайвмайнд;Томск;Б;72616;Небаев;Никита;Романович;0
1;38722;Хайвмайнд;Томск;Б;47488;Образовский;Александр;Евгеньевич;0
1;38722;Хайвмайнд;Томск;Л;25121;Плотников;Дмитрий;Владимирович;0
1;38722;Хайвмайнд;Томск;Л;18760;Лосева;Екатерина;Сергеевна;0
2;43790;Луна-Парк;Краснодар;Б;9170;Дереза;Виктор;Николаевич;0
2;43790;Луна-Парк;Краснодар;Б;27515;Рыжков;Тимур;Валерьевич;0
2;43790;Луна-Парк;Краснодар;Л;38047;Михеев;Олег;Сергеевич;0
2;43790;Луна-Парк;Краснодар;Б;38168;Карачун;Максим;Игоревич;0
2;43790;Луна-Парк;Краснодар;Б;53031;Карачун;Михаил;Игоревич;0
2;43790;Луна-Парк;Краснодар;Б;78621;Лебедев;Анатолий;Андреевич;0
3;26692;Сирвента;Саратов;Б;1062;Андреев;Кирилл;Александрович;0
3;26692;Сирвента;Саратов;Б;37876;Викторов;Артём;Евгеньевич;0
3;26692;Сирвента;Саратов;Б;12234;Иванова;Елизавета;Андреевна;0
3;26692;Сирвента;Саратов;Б;15020;Козуров;Дмитрий;Юрьевич;0
3;26692;Сирвента;Саратов;К;28440;Свешникова;Екатерина;Владиславовна;0
3;26692;Сирвента;Саратов;Б;33293;Философов;Игорь;Юрьевич;0
6;3166;Понты Пилата;Берлин;К;8550;Гусаков;Антон;Вадимович;0
6;3166;Понты Пилата;Берлин;Б;1340;Анцелевич;Виктор;Анатольевич;0
6;3166;Понты Пилата;Берлин;Б;9573;Долинский;Борис;Олегович;0
6;3166;Понты Пилата;Берлин;Б;27246;Руберте;Наталия;Фёдоровна;0
6;3166;Понты Пилата;Берлин;Б;112486;Федько;Евгений;Викторович;0
6;3166;Понты Пилата;Берлин;Б;35009;Чесноков;Дмитрий;Сергеевич;0
6;4649;Берлитанты;Берлин;Б;61631;Бронштейн;Ирина;Вениаминовна;0
6;4649;Берлитанты;Берлин;Б;9932;Дукарский;Вячеслав;Игоревич;0
6;4649;Берлитанты;Берлин;Л;72250;Попов;Антон;Сергеевич;0
6;4649;Берлитанты;Берлин;Л;53735;Бронштейн;Игорь;Евгеньевич;0
6;4649;Берлитанты;Берлин;Б;35738;Шафферт;Александр;Викторович;0
6;4649;Берлитанты;Берлин;Л;127341;Маньковский;Даниил;Олегович;0
6;28599;Такие дела;Ульяновск;Б;40839;Буров;Кирилл;Андреевич;0
6;28599;Такие дела;Ульяновск;К;57224;Кузнецов;Евгений;Вячеславович;0
6;28599;Такие дела;Ульяновск;Б;82089;Хохлачёва;Алёна;Андреевна;0
6;39883;Ы;Луганск;К;60887;Шайкин;Алексей;Сергеевич;0
6;39883;Ы;Луганск;Б;87544;Барышев;Богдан;Николаевич;0
6;39883;Ы;Луганск;Б;117017;Малания;Никита;Владимирович;0
6;39883;Ы;Луганск;Б;112856;Тараненко;Антон;Андреевич;0
6;39883;Ы;Луганск;Л;102986;Куликов;Данил;Владимирович;0
6;39883;Ы;Луганск;Л;120620;Бобрышев;Андрей;Дмитриевич;0
6;39883;Ы;Луганск;Л;119511;Ковалёв;Артём;Игоревич;0
6;41853;Синтагма;Серпухов;Б;73782;Богданова;Надежда;Алексеевна;0
6;41853;Синтагма;Серпухов;Б;64970;Соломенникова;Татьяна;Геннадьевна;0
6;41853;Синтагма;Серпухов;Б;84271;Соломенников;Юрий;Александрович;0
6;41853;Синтагма;Серпухов;Б;68549;Голофтеев;Александр;Сергеевич;0
6;41853;Синтагма;Серпухов;Б;19903;Маркин;Алексей;Сергеевич;0
"9,5";49124;"Рыжая кошка, чёрный кот";Ивантеевка;Л;36546;Штанников;Вадим;Вячеславович;0
"9,5";49124;"Рыжая кошка, чёрный кот";Ивантеевка;Л;52844;Махрова;Маргарита;Александровна;0
"9,5";52414;Not Slytherin!;Брянск;Л;86230;Шаповалов;Максим;Владимирович;0
"9,5";52414;Not Slytherin!;Брянск;Л;86255;Ладнюк;Кирилл;Александрович;0
"9,5";52414;Not Slytherin!;Брянск;Л;93556;Желтов;Алексей;Владимирович;0
"9,5";52414;Not Slytherin!;Брянск;Л;95877;Чернышова;Ирина;Геннадьевна;0
"9,5";52414;Not Slytherin!;Брянск;Л;95880;Вареца;Екатерина;Юрьевна;0
"9,5";52414;Not Slytherin!;Брянск;Л;107682;Жевлакова;Алина;Сергеевна;0
11;2842;Корпорация монстров;Серпухов;Б;5825;Волков;Александр;Александрович;0
11;2842;Корпорация монстров;Серпухов;Б;22038;Мытрова;Марина;Вячеславовна;0
11;2842;Корпорация монстров;Серпухов;Б;5331;Лосева;Юлия;Сергеевна;0
11;2842;Корпорация монстров;Серпухов;Б;62564;Паклин;Алексей;Геннадьевич;0
11;2842;Корпорация монстров;Серпухов;Л;10237;Егоров;Фёдор;Александрович;0
11;2842;Корпорация монстров;Серпухов;Б;31279;Егорова;Александра;Юрьевна;0
"13,5";4988;Ход конём;Витебск;Л;56957;Стреж;Светлана;Леонидовна;0
"13,5";4988;Ход конём;Витебск;К;37939;Денисёнок;Максим;Геннадьевич;0
"13,5";4988;Ход конём;Витебск;Б;37938;Денисёнок;Светлана;Владимировна;0
"13,5";4988;Ход конём;Витебск;Б;21142;Михайлов;Сергей;Константинович;0
"13,5";4988;Ход конём;Витебск;Л;33921;Хвойницкая;Елена;Александровна;0
"13,5";4988;Ход конём;Витебск;Л;123580;Емец;Сергей;Викторович;0
"13,5";49955;Бар Мицва;Днепр (Днепропетровск);Б;114645;Кириченко;Владислав;Сергеевич;0
"13,5";49955;Бар Мицва;Днепр (Днепропетровск);Б;109759;Головко;Анна;Васильевна;0
"13,5";49955;Бар Мицва;Днепр (Днепропетровск);Л;22053;Мялов;Виктор;Владимирович;0
"13,5";49955;Бар Мицва;Днепр (Днепропетровск);Б;125479;Дегтярёва;Елена;Сергеевна;0
"13,5";49955;Бар Мицва;Днепр (Днепропетровск);Б;128039;Учитель;Мария;Сергеевна;0
"13,5";51069;Трудовые резервы;Луганск;Б;14306;Кициев;Филипп;Карлович;0
"13,5";51069;Трудовые резервы;Луганск;Б;66833;Крицкий;Андрей;Георгиевич;0
"13,5";51069;Трудовые резервы;Луганск;Б;17581;Куценко;Дмитрий;Михайлович;0
"13,5";51590;Пеларгония;Омск;Л;87508;Кокуленко;Андрей;Александрович;0
"13,5";51590;Пеларгония;Омск;Л;109909;Гончарова;Анастасия;Юрьевна;0
"17,5";8259;Маркиза;Саратов;Б;10786;Жданкин;Александр;Васильевич;0
"17,5";8259;Маркиза;Саратов;Б;79619;Хрусталёв;Глеб;Николаевич;0
"17,5";8259;Маркиза;Саратов;Л;104303;Бердникова;Татьяна;Игоревна;0
"17,5";8259;Маркиза;Саратов;Л;125567;Ялынычева;Анна;Владимировна;0
"17,5";45442;Усы всевластия;Томск;Б;71685;Комиссарова;Мария;Владимировна;0
"17,5";45442;Усы всевластия;Томск;К;62802;Кочуров;Роман;Олегович;0
"17,5";45442;Усы всевластия;Томск;Л;47655;Воронцова;Екатерина;Сергеевна;0
"17,5";45442;Усы всевластия;Томск;Б;59271;Курганский;Георгий;Дмитриевич;0
"17,5";45442;Усы всевластия;Томск;Л;72871;Постникова;Дарья;Ивановна;0
"17,5";45442;Усы всевластия;Томск;Б;127878;Пилипец;Иван;Васильевич;0
"17,5";50000;Алые паруса;Берлин;К;115748;Замятин;Дмитрий;Александрович;0
"17,5";50000;Алые паруса;Берлин;Б;1597;Архипов;Ростислав;Михайлович;0
"17,5";50000;Алые паруса;Берлин;Б;3798;Болотина;Елена;Борисовна;0
"17,5";50000;Алые паруса;Берлин;Б;111065;Попович;Андрей;Николаевич;0
"17,5";50000;Алые паруса;Берлин;Б;37277;Яковлева;Наталья;Константиновна;0
"17,5";51616;Ын;Томск;Б;55108;Берендяев;Денис;Александрович;0
"17,5";51616;Ын;Томск;К;97409;Ванюшин;Иван;Сергеевич;0
"17,5";51616;Ын;Томск;Б;64230;Дубинский;Данил;Геннадьевич;0
"17,5";51616;Ын;Томск;Б;68015;Морозов;Семён;Олегович;0
"21,5";27656;Ереван-82;Апатиты;К;17617;Кушинов;Константин;Анатольевич;0
"21,5";27656;Ереван-82;Апатиты;Б;109486;Падисов;Сергей;Геннадьевич;0
"21,5";27656;Ереван-82;Апатиты;Б;96651;Ставцев;Семён;Евгеньевич;0
"21,5";27656;Ереван-82;Апатиты;Б;99406;Степенщиков;Дмитрий;Геннадьевич;0
"21,5";45365;Бахус  crew;Днепр (Днепропетровск);Б;7359;Головий;Сергей;Владимирович;0
"21,5";45365;Бахус  crew;Днепр (Днепропетровск);Б;18037;Левандовский;Олег;Яковлевич;0
"21,5";45365;Бахус  crew;Днепр (Днепропетровск);Б;7360;Головий;Татьяна;Эдуардовна;0
"21,5";45365;Бахус  crew;Днепр (Днепропетровск);Л;121371;Рубон;Денис;Сергеевич;0
"21,5";45521;Радио Маяк;Сумы;Б;12808;Ищенко;Иван;Владленович;0
"21,5";45521;Радио Маяк;Сумы;Б;75004;Маевский;Анатолий;Валентинович;0
"21,5";45521;Радио Маяк;Сумы;Б;77924;Иванов;Александр;Олегович;0
"21,5";45521;Радио Маяк;Сумы;К;77928;Гахун;Андрей;Александрович;0
"21,5";45521;Радио Маяк;Сумы;Б;119062;Король;Артур;Павлович;0
"21,5";45521;Радио Маяк;Сумы;Б;122652;Дрофа;Анна;Александровна;0
"21,5";48364;Кот Эпидот;Томск;Б;60482;Певчев;Владимир;Васильевич;0
"21,5";48364;Кот Эпидот;Томск;К;60481;Полежайкин;Иван;Андреевич;0
