Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;4949;Игры разума;Ростов-на-Дону;Л;15727;Коробейников;Александр;Геннадьевич;0
1;4949;Игры разума;Ростов-на-Дону;Б;17860;Лаптев;Игорь;Александрович;0
1;4949;Игры разума;Ростов-на-Дону;Л;24341;Пахомов;Даниил;Владимирович;0
1;4949;Игры разума;Ростов-на-Дону;К;27541;Рыльков;Игорь;Сергеевич;0
1;4949;Игры разума;Ростов-на-Дону;Б;30804;Суздалев;Виктор;Дмитриевич;0
1;4949;Игры разума;Ростов-на-Дону;Б;33613;Хазова;Татьяна;Игоревна;0
2;5366;23 красное;Калининград;Б;950;Альтшулер;Александр;Михайлович;0
2;5366;23 красное;Калининград;Б;15062;Кокорина;Екатерина;Александровна;0
2;5366;23 красное;Калининград;Б;18018;Лебедева;Татьяна;Анатольевна;0
2;5366;23 красное;Калининград;Б;18891;Лукьянов;Кирилл;Леонидович;0
2;5366;23 красное;Калининград;Б;33041;Федорук;Сергей;Геннадьевич;0
2;5366;23 красное;Калининград;Б;37972;Гаевский;Алексей;Валерьевич;0
3;2870;Мы;Калининград;Л;12146;Иванов;Илья;Геннадьевич;0
3;2870;Мы;Калининград;Б;17416;Куренная;Дарья;Максимовна;0
3;2870;Мы;Калининград;Б;19424;Максимов;Илья;Павлович;0
3;2870;Мы;Калининград;Б;19629;Мальков;Алексей;Витальевич;0
3;2870;Мы;Калининград;Б;23621;Осетинский;Константин;Игоревич;0
3;2870;Мы;Калининград;Б;24465;Перевозов;Александр;;0
3;2870;Мы;Калининград;Б;30079;Соломатин;Максим;Владимирович;0
4;2021;kadis.ru;Санкт-Петербург;Б;12244;Иванова;Лидия;Борисовна;0
4;2021;kadis.ru;Санкт-Петербург;Л;13651;Карпушов;Алексей;Эдуардович;0
4;2021;kadis.ru;Санкт-Петербург;Б;15301;Комаров;Андрей;Анатольевич;0
4;2021;kadis.ru;Санкт-Петербург;Л;28361;Сафронов;Игорь;Константинович;0
4;2021;kadis.ru;Санкт-Петербург;Б;36916;Элеазер;Александр;Васильевич;0
4;2021;kadis.ru;Санкт-Петербург;Л;10462;Постоногова;Елена;Юрьевна;0
5;26702;5 звёздочек;Гомель;Л;14450;Климович;Леонид;Валентинович;0
5;26702;5 звёздочек;Гомель;Л;52311;Барановский;Вадим;Иванович;0
7;4415;Утекай;Калининград;Л;3922;Боргулёв;Мирон;Валерьевич;0
7;4415;Утекай;Калининград;Л;4473;Булычёв;Александр;Григорьевич;0
7;4415;Утекай;Калининград;Б;7809;Городков;Михаил;Анатольевич;0
7;4415;Утекай;Калининград;Б;17802;Лалэко;Варвара;Алексеевна;0
7;4415;Утекай;Калининград;Л;21715;Мотузко;Дмитрий;Анатольевич;0
7;4415;Утекай;Калининград;Л;24558;Перцев;Дмитрий;Витальевич;0
7;4415;Утекай;Калининград;Б;29418;Скрипка;Валерий;;0
7;4415;Утекай;Калининград;Б;34353;Цветков;Андрей;Николаевич;0
7;4415;Утекай;Калининград;Л;29668;Смирнова;Александра;;0
7;5369;Рос и Ко;Калининград;Б;12588;Иманов;Руслан;Элханович;0
7;5369;Рос и Ко;Калининград;Б;15234;Колотовкин;Денис;Владимирович;0
7;5369;Рос и Ко;Калининград;Б;26880;Решин;Сергей;Викторович;0
7;5369;Рос и Ко;Калининград;Б;27740;Савина;Гюльшен;Салтановна;0
7;5369;Рос и Ко;Калининград;Б;37388;Ярков;Константин;Викторович;0
7;5369;Рос и Ко;Калининград;Л;38283;Майстер;Михаил;Борисович;0
7;27802;Ч-2;Калининград;Б;15438;Конобеевский;Кирилл;Алексеевич;0
7;27802;Ч-2;Калининград;Б;15875;Кортенко;Сергей;Валерьевич;0
7;27802;Ч-2;Калининград;Б;21346;Могильда;Мария;Александровна;0
7;27802;Ч-2;Калининград;Л;35009;Чесноков;Дмитрий;Сергеевич;0
"9,5";5370;Стратиг;Калининград;Б;4265;Брунь;Сергей;Петрович;0
