Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;41366;Гидрою контры убит Чаушеску;Раменское;Л;72160;Карчевский;Александр;Сергеевич;23
1;41366;Гидрою контры убит Чаушеску;Раменское;Б;40411;Кудинов;Дмитрий;Сергеевич;123
1;41366;Гидрою контры убит Чаушеску;Раменское;К;59066;Бойков;Виктор;Михайлович;123
1;41366;Гидрою контры убит Чаушеску;Раменское;Б;71470;Антоненко;Лидия;Анатольевна;12
1;41366;Гидрою контры убит Чаушеску;Раменское;Б;71471;Худеев;Илья;Сергеевич;123
1;41366;Гидрою контры убит Чаушеску;Раменское;Б;33236;Филин;Сергей;Викторович;123
1;41366;Гидрою контры убит Чаушеску;Раменское;Б;53689;Тилипман;Антон;Михайлович;123
2;3156;Команда Антона Мигая;Москва;Б;16953;Кузнецова;Алла;Владимировна;1
2;3156;Команда Антона Мигая;Москва;Б;17166;Кулаков;Андрей;Андреевич;123
2;3156;Команда Антона Мигая;Москва;Л;69862;Бутырин;Алексей;Александрович;13
2;3156;Команда Антона Мигая;Москва;Б;35387;Шагалова;Ада;Львовна;23
2;3156;Команда Антона Мигая;Москва;Б;20795;Мигай;Антон;Григорьевич;123
2;3156;Команда Антона Мигая;Москва;Б;54868;Угольников;Юрий;Алексеевич;12
2;3156;Команда Антона Мигая;Москва;Б;11070;Журенков;Евгений;Владимирович;123
2;3156;Команда Антона Мигая;Москва;Б;33802;Харитонова;Марина;Владимировна;2
3;43521;Сперва добейся;Москва;Б;89344;Самсонов;Денис;Васильевич;13
3;43521;Сперва добейся;Москва;Л;32730;Успанова;Ольга;Владимировна;123
3;43521;Сперва добейся;Москва;Б;56587;Овчинников;Олег;Витальевич;123
3;43521;Сперва добейся;Москва;Л;32728;Успанов;Александр;Алмаспаевич;123
3;43521;Сперва добейся;Москва;Б;41212;Герман;Евгения;Александровна;12
3;43521;Сперва добейся;Москва;Л;38355;Герман;Юрий;Владимирович;12
3;43521;Сперва добейся;Москва;К;24290;Пастухова;Мария;Владимировна;2
4;42178;Неопровержимые улитки;Москва;Б;48756;Примако;Евгений;Михайлович;23
4;42178;Неопровержимые улитки;Москва;Б;74096;Вальковский;Сергей;Максимович;23
4;42178;Неопровержимые улитки;Москва;Б;83357;Лопухина;Анастасия;Александровна;23
4;42178;Неопровержимые улитки;Москва;Л;53481;Хачатурян;Александр;Вячеславович;13
4;42178;Неопровержимые улитки;Москва;К;34858;Чернов;Алексей;Андреевич;12
4;42178;Неопровержимые улитки;Москва;Б;83428;Блинов;Александр;Евгеньевич;23
4;42178;Неопровержимые улитки;Москва;Б;12577;Илюхина;Мария;Андреевна;12
4;42178;Неопровержимые улитки;Москва;Л;76388;Епифанов;Евгений;Михайлович;123
5;46356;Катерок;Москва;Б;106617;Шишов;Александр;Владимирович;3
5;46356;Катерок;Москва;Л;15051;Коколия;Георгий;Владимирович;123
5;46356;Катерок;Москва;Б;100319;Суник;Николай;Николаевич;23
5;46356;Катерок;Москва;К;95483;Филиппова;Людмила;Васильевна;123
5;46356;Катерок;Москва;Б;103108;Марьенко;Евгений;Анатольевич;123
5;46356;Катерок;Москва;Б;96304;Тырышкин;Алексей;Владимирович;12
5;46356;Катерок;Москва;Л;93482;Болотская;Юлия;Валериевна;1
5;46356;Катерок;Москва;Л;55041;Моздухов;Борис;Борисович;123
6;26834;42;Москва;Б;44750;Пирогов;Николай;Евгеньевич;123
6;26834;42;Москва;Б;39036;Сайкина;Мария;Викторовна;123
6;26834;42;Москва;Б;39038;Черемисов;Василий;Геннадьевич;123
6;26834;42;Москва;Б;39039;Шуклин;Глеб;Николаевич;123
6;26834;42;Москва;Б;12400;Игнатенков;Александр;Владимирович;123
6;26834;42;Москва;Б;79117;Назарова;Мария;Михайловна;123
7;28428;Prata Vetra;Москва;Б;80009;Сабреков;Александр;Фаритович;123
7;28428;Prata Vetra;Москва;Б;95215;Рыжкова;Ольга;Владимировна;1
7;28428;Prata Vetra;Москва;Л;62252;Боков;Тимур;Юрьевич;23
7;28428;Prata Vetra;Москва;Б;86795;Казначеев;Павел;Сергеевич;123
7;28428;Prata Vetra;Москва;Л;37646;Кравченко;Андрей;Михайлович;3
7;28428;Prata Vetra;Москва;Б;47933;Втюрин;Сергей;Александрович;123
7;28428;Prata Vetra;Москва;Б;74677;Селиванова;Екатерина;Константиновна;1
8;6855;Несомненный скрамасакс;Москва;Б;63364;Алдашев;Андрей;Анатольевич;123
8;6855;Несомненный скрамасакс;Москва;Б;69678;Вознесенский;Сергей;Георгиевич;12
8;6855;Несомненный скрамасакс;Москва;Л;41351;Акасов;Роман;Александрович;13
8;6855;Несомненный скрамасакс;Москва;К;30373;Зайцев;Александр;Владимирович;123
8;6855;Несомненный скрамасакс;Москва;Б;9555;Долгополов;Василий;Геннадьевич;23
8;6855;Несомненный скрамасакс;Москва;Л;54710;Секова;Варвара;Юрьевна;123
8;6855;Несомненный скрамасакс;Москва;Б;84514;Чечин;Александр;Юрьевич;1
9;6048;Neglinka BP;Москва;Б;11272;Зайцева;Анна;Сергеевна;23
9;6048;Neglinka BP;Москва;Б;23517;Орёл;Екатерина;Алексеевна;1
9;6048;Neglinka BP;Москва;К;7148;Глинский;Станислав;Александрович;123
9;6048;Neglinka BP;Москва;Б;23087;Ночёвкин;Евгений;Викторович;13
9;6048;Neglinka BP;Москва;Л;12557;Ильягуева;Диана;Гарриевна;123
9;6048;Neglinka BP;Москва;Л;12904;Кадыров;Ленар;Равилевич;2
10;42375;Venceremos;Москва;К;77654;Соболевский;Михаил;Юрьевич;123
10;42375;Venceremos;Москва;Л;114134;Бенкина;Ольга;Дмитриевна;1
10;42375;Venceremos;Москва;Б;77653;Крохоткин;Иван;Александрович;123
10;42375;Venceremos;Москва;Б;58936;Лукьянченко;Екатерина;Александровна;123
10;42375;Venceremos;Москва;Л;39634;Кудяков;Алексей;Андреевич;123
10;42375;Venceremos;Москва;Б;77652;Михеева;Татьяна;Владимировна;123
11;6703;Сержант и Ко;Москва;Б;20100;Марченко;Татьяна;Евгеньевна;23
11;6703;Сержант и Ко;Москва;Б;23996;Палфинова;Ирина;Аглянуровна;123
11;6703;Сержант и Ко;Москва;Б;16966;Кузнецова;Виктория;Васильевна;23
11;6703;Сержант и Ко;Москва;Б;20056;Мартьянов;Евгений;Михайлович;123
11;6703;Сержант и Ко;Москва;Б;15898;Коршунов;Александр;Вячеславович;1
11;6703;Сержант и Ко;Москва;Л;23995;Палфинов;Константин;Николаевич;23
12;46252;Почта России;Москва;Б;78619;Кадурин;Артур;Аликович;123
12;46252;Почта России;Москва;Б;95481;Поляков;Андрей;Александрович;123
12;46252;Почта России;Москва;К;36847;Щербинин;Павел;Алексеевич;12
12;46252;Почта России;Москва;Б;63482;Горбов;Алексей;Александрович;12
12;46252;Почта России;Москва;Л;529;Акбашев;Александр;Альбертович;3
12;46252;Почта России;Москва;Б;95482;Кожевникова;Юлия;Борисовна;123
12;46252;Почта России;Москва;Б;29394;Скоробогатов;Максим;Владиславович;3
12;46252;Почта России;Москва;Л;19935;Маркович;Владислав;Александрович;123
13;13;Дельта фи;Москва;Б;28087;Самородов;Дмитрий;Альбертович;13
13;13;Дельта фи;Москва;Б;10574;Ершов;Александр;Альбертович;3
13;13;Дельта фи;Москва;Б;42315;Черепкова;Ирина;Викторовна;13
13;13;Дельта фи;Москва;Б;3653;Богомолов;Андрей;Владимирович;23
13;13;Дельта фи;Москва;Б;8563;Гусев;Александр;Валерьевич;12
13;13;Дельта фи;Москва;Б;18220;Леонова;Надежда;Вилловна;12
13;13;Дельта фи;Москва;Л;35839;Шевель;Михаил;Александрович;12
13;13;Дельта фи;Москва;Б;20140;Масленников;Дмитрий;Владимирович;123
13;13;Дельта фи;Москва;Б;22047;Мягкова;Ирина;Николаевна;23
14;43900;"0 Идей";Москва;Л;105652;Панков;Ростислав;Алексеевич;1
14;43900;"0 Идей";Москва;Б;19908;Маркин;Николай;Андреевич;2
14;43900;"0 Идей";Москва;Б;33305;Финберг;Григорий;Борисович;12
14;43900;"0 Идей";Москва;Б;85119;Калинин;Василий;Александрович;12
14;43900;"0 Идей";Москва;К;28746;Семко;Марк;Юрьевич;12
14;43900;"0 Идей";Москва;Б;90296;Скворцова;Екатерина;Андреевна;12
14;43900;"0 Идей";Москва;Б;23296;Огородников;Станислав;Евгеньевич;12
15;43525;Простоквашино;Москва;Б;69503;Глубоцкий;Алексей;Юрьевич;1
15;43525;Простоквашино;Москва;Л;18334;Либерзон;Даниил;Григорьевич;3
15;43525;Простоквашино;Москва;Б;82777;Сычёва;Наталья;Александровна;12
15;43525;Простоквашино;Москва;Б;55949;Кузнецов;Андрей;Игоревич;23
15;43525;Простоквашино;Москва;Б;100963;Цирков;Дмитрий;Алексеевич;2
15;43525;Простоквашино;Москва;Л;80561;Губин;Александр;Юрьевич;3
15;43525;Простоквашино;Москва;Б;83121;Вахрушева;Любовь;Владимировна;123
15;43525;Простоквашино;Москва;Б;79920;Пулинец;Дмитрий;Сергеевич;1
16;37542;Саморазгружающийся полувагон;Москва;Б;41350;Рыжих;Виктория;Евгеньевна;12
16;37542;Саморазгружающийся полувагон;Москва;Б;39254;Колесов;Артём;Александрович;12
16;37542;Саморазгружающийся полувагон;Москва;Б;36319;Шишов;Иван;Владимирович;1
16;37542;Саморазгружающийся полувагон;Москва;Б;44851;Сычёва;Юлия;Анатольевна;12
16;37542;Саморазгружающийся полувагон;Москва;Б;1055;Андреев;Дмитрий;Александрович;12
17;7897;Другая версия;Москва;Б;16339;Красильников;Евгений;Владимирович;23
17;7897;Другая версия;Москва;Б;10659;Ефимов;Роман;Борисович;23
17;7897;Другая версия;Москва;Л;105094;Золотухин;Денис;Валерьевич;2
17;7897;Другая версия;Москва;Б;59529;Гусаинов;Станислав;Сергеевич;23
17;7897;Другая версия;Москва;Б;18070;Левина;Ольга;Анатольевна;23
17;7897;Другая версия;Москва;Л;96325;Токарев;Андрей;Сергеевич;3
