Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;8211;РХЧП;Казань;Б;34393;Ценцевицкий;Андрей;Андреевич;0
1;8211;РХЧП;Казань;К;33624;Хайбуллин;Ренат;Равилевич;0
1;8211;РХЧП;Казань;Л;21971;Мухарлямов;Айрат;Ринатович;0
1;8211;РХЧП;Казань;Б;35458;Шакуров;Марсель;Рафаэлевич;0
1;8211;РХЧП;Казань;Б;32919;Фаттахов;Булат;Радифович;0
1;8211;РХЧП;Казань;Б;18853;Лукин;Юрий;Михайлович;0
1;8211;РХЧП;Казань;Б;10155;Евстафьев;Эдуард;Николаевич;0
2;809;Итого;Казань;Б;1421;Арсланов;Артур;Халитович;0
2;809;Итого;Казань;Б;37789;Соколов;Алексей;Вячеславович;0
2;809;Итого;Казань;Б;11560;Заяц;Алексей;Евгеньевич;0
2;809;Итого;Казань;Л;12616;Бисерова;Елена;Сергеевна;0
2;809;Итого;Казань;Л;28535;Седов;Игорь;Алексеевич;0
2;809;Итого;Казань;Л;22626;Низамов;Ильдар;Рамилевич;0
2;809;Итого;Казань;К;3818;Болцун;Артём;Васильевич;0
2;809;Итого;Казань;Б;1513;Губаева;Людмила;Александровна;0
3;700;Вервольф;Казань;;;;;;
"4,5";460;Врачебная ошибка;Казань;Л;20347;Камаева;Алия;Зуфаровна;0
"4,5";460;Врачебная ошибка;Казань;К;9952;Дунин;Дмитрий;Николаевич;0
"4,5";460;Врачебная ошибка;Казань;Б;28492;Севастьянов;Илья;Германович;0
"4,5";460;Врачебная ошибка;Казань;Б;27637;Рязанова;Анастасия;Владимировна;0
"4,5";460;Врачебная ошибка;Казань;Б;13248;Камильянов;Айдар;Вилсорович;0
"4,5";460;Врачебная ошибка;Казань;Б;13210;Камаев;Александр;Анатольевич;0
"4,5";460;Врачебная ошибка;Казань;Б;6678;Гарифуллин;Рустам;Рустамович;0
"4,5";26688;Q-Team;Казань;Б;14985;Козлова;Людмила;Валерьевна;0
