Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;202;ОК;Харьков;;;;;;
2;210;От Винта - Братья по фазе;Харьков;;;;;;
3;402;Свой круг;Симферополь;;;;;;
5;200;ОНУ им. Мечникова;Одесса;;;;;;
5;383;Тёмная лошадка;Киев;;;;;;
5;28673;Команда Мороховского;Одесса;;;;;;
7;29247;Порт Южный;Одесса;;;;;;
9;192;Фарлеп-Гамбринус;Одесса;;;;;;
9;277;Кредо;Симферополь;;;;;;
9;293;Чёрная кошка;Киев;;;;;;
"12,5";15;У пичку;Москва;;;;;;
"12,5";540;Стирол;Горловка;Л;49174;Сименко;Илья;;0
"12,5";540;Стирол;Горловка;Л;17064;Кузьмин;Игорь;Михайлович;0
"12,5";540;Стирол;Горловка;Л;10946;Жовнер;Николай;Сергеевич;0
"12,5";540;Стирол;Горловка;Л;26016;Пристинский;Владислав;Леонидович;0
"12,5";540;Стирол;Горловка;Л;18053;Левин;Борис;Ефимович;0
"12,5";26955;Форс-мажор;Харьков;;;;;;
"12,5";26956;Приматы;Днепр (Днепропетровск);;;;;;
"15,5";230;Команда Евгении Канищевой;Симферополь;;;;;;
"15,5";552;Дуплет;Одесса;;;;;;
18;110;Дежа вю;Симферополь;;;;;;
18;29261;Золотая амфора;Днепр (Днепропетровск);;;;;;
18;29639;Донбасс;Донецк;;;;;;
"21,5";562;Rara Avis;Симферополь;;;;;;
"21,5";695;Новая реальность;Одесса;;;;;;
"21,5";29388;Клио;Киев;;;;;;
"21,5";29394;Маккаби;Днепр (Днепропетровск);;;;;;
"24,5";1023;Сателлит;Тернополь;;;;;;
"24,5";6171;Стирол-Фарм;Киев;;;;;;
26;255;Автоленд;Днепр (Днепропетровск);;;;;;
"27,5";1058;Вырезано цензурой;Херсон;;;;;;
"27,5";31607;Колледж;Симферополь;;;;;;
29;304;Элефант;Днепр (Днепропетровск);;;;;;
31;85;Ва-банк;Симферополь;;;;;;
31;7102;Катти Сарк;Одесса;;;;;;
31;31609;Банзай;Черкассы;;;;;;
"33,5";31611;Югенд;Симферополь;;;;;;
"33,5";39848;Клио-Смак;Нежин;;;;;;
"35,5";99;Джалита;Ялта;;;;;;
"35,5";29582;СКИТ;Симферополь;;;;;;
37;31613;Солярис;Ялта;;;;;;
38;31615;Экспромт;Ялта;;;;;;
39;29331;Double Zero;Запорожье;;;;;;
40;31617;Альфа и омега;Симферополь;;;;;;
"41,5";31619;Папаями;Ялта;;;;;;
"41,5";31621;УРГЭК;Симферополь;;;;;;
"43,5";31623;Люси в небе с бриллиантами;Ялта;;;;;;
"43,5";31625;Ялтинское медицинское;Ялта;;;;;;
"47,5";30861;СКИТ-ЛК;Симферополь;;;;;;
"47,5";31627;Кошмар Кореиза;Ялта;;;;;;
"47,5";31629;Персики;Ялта;;;;;;
"47,5";31631;Справочное бюро;Ялта;;;;;;
"47,5";31632;СЮТ;Симферополь;;;;;;
"47,5";31634;ЯМУ-Днепр;сборная;;;;;;
"52,5";31636;Альтаир;Бахчисарай;;;;;;
"52,5";31637;В дясяточку;Ялта;;;;;;
"52,5";31639;М. Акуна Матата;Ялта;;;;;;
"52,5";31641;Себинна;Симферополь;;;;;;
"57,5";31643;Дельта;Ялта;;;;;;
"57,5";31645;Реванш;Ялта;;;;;;
"57,5";31647;СКИТ-Эврика;Симферополь;;;;;;
"57,5";31649;Чемпион;Ялта;;;;;;
"57,5";31651;Эверест;Ялта;;;;;;
"57,5";31653;Эрудит;Ялта;;;;;;
"61,5";31655;Арзу;Танковое;;;;;;
"61,5";31657;Имени Малаховского;Ялта;;;;;;
63;31659;Симеиз;Симеиз;;;;;;
64;31660;Зурбаган;Ялта;;;;;;
