Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;40043;Summa Technologiae;Минск;Б;6284;Габрусевич;Станислав;Александрович;0
1;40043;Summa Technologiae;Минск;Б;30703;Струй;Виталий;Вячеславович;0
1;40043;Summa Technologiae;Минск;Б;32951;Федина;Татьяна;Владимировна;0
1;40043;Summa Technologiae;Минск;Б;27429;Рух;Аркадий;Иосифович;0
1;40043;Summa Technologiae;Минск;Б;3208;Берёзко;Ольга;Михайловна;0
1;40043;Summa Technologiae;Минск;Б;25526;Поляков;Сергей;Николаевич;0
1;40043;Summa Technologiae;Минск;Б;25530;Поляков;Фёдор;Сергеевич;0
2;6936;Хронически разумные United;Минск;К;7551;Гончаров;Алексей;Александрович;0
2;6936;Хронически разумные United;Минск;Б;2758;Башлыкевич;Сергей;Иосифович;0
2;6936;Хронически разумные United;Минск;Б;5983;Волчок;Алексей;Владимирович;0
2;6936;Хронически разумные United;Минск;Б;19510;Малецкий;Павел;Андреевич;0
2;6936;Хронически разумные United;Минск;Б;20298;Матюхин;Александр;Евгеньевич;0
2;6936;Хронически разумные United;Минск;Б;26228;Пружанский;Станислав;Вадимович;0
2;6936;Хронически разумные United;Минск;Б;29202;Синкевич;Кирилл;Владимирович;0
2;6936;Хронически разумные United;Минск;Б;32004;Топчий;Иван;Александрович;0
3;7864;Одушевлённые аэросани;Минск;Б;2322;Балмакова;Анастасия;Александровна;0
3;7864;Одушевлённые аэросани;Минск;Б;4875;Ваксман-Атрохова;Елена;Валентиновна;0
3;7864;Одушевлённые аэросани;Минск;Б;40391;Ермалович;Александра;Васильевна;0
3;7864;Одушевлённые аэросани;Минск;Б;13638;Карпук;Михаил;Анатольевич;0
3;7864;Одушевлённые аэросани;Минск;Б;18341;Ливенцев;Игорь;Владимирович;0
3;7864;Одушевлённые аэросани;Минск;Б;20078;Марцинкевич;Александр;Васильевич;0
4;718;Middle;Минск;Б;10808;Жданок;Артемий;Олегович;0
4;718;Middle;Минск;Б;9826;Дубелевич;Сергей;Александрович;0
4;718;Middle;Минск;Б;1364;Апанович;Сергей;Петрович;0
4;718;Middle;Минск;Б;11476;Захарик;Виталий;Александрович;0
4;718;Middle;Минск;Б;41383;Комиссаров;Климентий;Сергеевич;0
4;718;Middle;Минск;Б;36125;Шибут;Елена;Александровна;0
4;718;Middle;Минск;Л;18194;Кленницкая;Мария;Владимировна;0
5;10;Яровит;Минск;Б;10989;Жуков;Алексей;Валерьевич;0
5;10;Яровит;Минск;Б;25334;Поздняков;Виктор;Владимирович;0
5;10;Яровит;Минск;Б;28085;Самойлович;Яна;Владимировна;0
5;10;Яровит;Минск;К;28419;Свердлов;Павел;Леонидович;0
5;10;Яровит;Минск;Б;49737;Середа;Алеся;Сергеевна;0
5;10;Яровит;Минск;Б;90728;Бутер;Дмитрий;Сергеевич;0
6;4279;IX-XI;Минск;Б;29049;Сидорович;Егор;Александрович;0
6;4279;IX-XI;Минск;Б;24280;Пасиченко;Сергей;Александрович;0
6;4279;IX-XI;Минск;Б;15615;Кореневский;Виталий;Николаевич;0
6;4279;IX-XI;Минск;Б;41134;Короткевич;Владимир;Витальевич;0
6;4279;IX-XI;Минск;Б;25875;Потапова;Ольга;Александровна;0
6;4279;IX-XI;Минск;Б;10128;Евдоченко;Алексей;Андреевич;0
7;4252;Ять;Минск;Б;23513;Орановская-Малецкая;Мария;Юрьевна;0
7;4252;Ять;Минск;Б;18168;Лейчинская;Надежда;Вячеславовна;0
7;4252;Ять;Минск;Б;31332;Татаринова;Александра;Георгиевна;0
7;4252;Ять;Минск;Б;35850;Шевцов;Антон;Дмитриевич;0
7;4252;Ять;Минск;Б;21060;Митар;Павел;Владимирович;0
7;4252;Ять;Минск;Б;36625;Шукелович;Алексей;Владимирович;0
7;4252;Ять;Минск;Б;35861;Соловей;Дарья;Леонидовна;0
7;4252;Ять;Минск;Б;41041;Гирель;Юрий;Владимирович;0
8;6193;Енотики-7;Минск;Б;37685;Медведев;Дмитрий;Юрьевич;0
8;6193;Енотики-7;Минск;Б;6815;Геер;Никита;Владимирович;0
8;6193;Енотики-7;Минск;Б;8411;Гуз;Евгения;Александровна;0
8;6193;Енотики-7;Минск;Б;20387;Мацута;Максим;Валерьевич;0
8;6193;Енотики-7;Минск;Б;25909;Потрихалина;Надежда;Борисовна;0
8;6193;Енотики-7;Минск;Б;26486;Рабкина;Вера;Марковна;0
9;1183;Умник;Минск;К;5876;Волкова;Виктория;Валерьевна;0
9;1183;Умник;Минск;Б;1681;Астахов;Игорь;Вячеславович;0
9;1183;Умник;Минск;Б;26980;Родина;Марина;Юрьевна;0
9;1183;Умник;Минск;Б;11260;Зайцев;Евгений;Валерьевич;0
9;1183;Умник;Минск;Б;28968;Сивченко;Олег;Юрьевич;0
9;1183;Умник;Минск;Б;29260;Сиротко;Сергей;Иванович;0
10;4256;Zемляне;Минск;Б;30822;Сулавко;Денис;Михайлович;0
10;4256;Zемляне;Минск;Б;34966;Чернявский;Павел;Юрьевич;0
10;4256;Zемляне;Минск;Б;4349;Будник;Николай;Юрьевич;0
10;4256;Zемляне;Минск;Б;25559;Поляруш;Павел;Сергеевич;0
10;4256;Zемляне;Минск;Б;41107;Ратушнов;Алексей;Геннадьевич;0
10;4256;Zемляне;Минск;Б;30451;Стельмах;Александр;Александрович;0
11;2405;Нехорошая квартира;Минск;К;8444;Гулецкий;Артём;Владимирович;0
11;2405;Нехорошая квартира;Минск;Б;10287;Езерская;Ксения;Сергеевна;0
11;2405;Нехорошая квартира;Минск;Б;17618;Кушмар;Сергей;Евгеньевич;0
11;2405;Нехорошая квартира;Минск;Б;17938;Латынский;Владислав;Сергеевич;0
11;2405;Нехорошая квартира;Минск;Б;18305;Лешкович;Евгений;Игоревич;0
11;2405;Нехорошая квартира;Минск;Б;36520;Шпаков;Алексей;Андреевич;0
11;2405;Нехорошая квартира;Минск;Б;36742;Шустер;Александр;Григорьевич;0
12;72;Фунтики;Минск;Б;7855;Горький;Юрий;Андреевич;0
12;72;Фунтики;Минск;Б;4420;Буланов;Андрей;Валерьевич;0
12;72;Фунтики;Минск;Л;9662;Дорофеева;Анастасия;Валерьевна;0
12;72;Фунтики;Минск;Б;25729;Попова;Аделина;Андреевна;0
12;72;Фунтики;Минск;Б;34568;Чайков;Юрий;Владимирович;0
12;72;Фунтики;Минск;Б;23442;Ольшевский;Роман;Владимирович;0
12;72;Фунтики;Минск;Б;18340;Ливенский;Владимир;Васильевич;0
12;72;Фунтики;Минск;Б;4614;Бусов;Константин;Викторович;0
13;37740;Невкусный тюлень;Минск;Б;54469;Якушевич;Анна;Сергеевна;0
13;37740;Невкусный тюлень;Минск;Б;54465;Гутовский;Алексей;Олегович;0
