Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;49436;72% какао;Москва;Л;20691;Мереминский;Станислав;Григорьевич;0
1;49436;72% какао;Москва;Л;20690;Мереминская;Екатерина;Олеговна;0
1;49436;72% какао;Москва;Л;19541;Малкин;Михаил;Леонидович;0
1;49436;72% какао;Москва;Л;28689;Семёнова;Инна;Валентиновна;0
1;49436;72% какао;Москва;Л;22935;Новиков;Илья;Сергеевич;0
1;49436;72% какао;Москва;Л;30270;Спешков;Сергей;Леонидович;0
"2,5";2;Газмяс;сборная;Л;10586;Ершов;Павел;Михайлович;0
"2,5";2;Газмяс;сборная;Б;13782;Кафиатуллин;Тимур;Рустемович;0
"2,5";2;Газмяс;сборная;Л;31190;Тальянский;Илья;Николаевич;0
"2,5";2;Газмяс;сборная;Л;3812;Болотский;Михаил;Николаевич;0
"2,5";2;Газмяс;сборная;Л;37142;Юсуфов;Азизбек;Эльбек-угли;0
"2,5";2;Газмяс;сборная;Б;25882;Поташев;Максим;Оскарович;0
"2,5";46841;Малахит Леджер;Киев;Л;23740;Островский;Владимир;Сергеевич;0
"2,5";46841;Малахит Леджер;Киев;Л;37259;Яковлев;Юрий;Данилович;0
"2,5";46841;Малахит Леджер;Киев;Л;7420;Голуб;Эдуард;Викторович;0
"2,5";46841;Малахит Леджер;Киев;Л;19468;Маландина;Виктория;Михайловна;0
"2,5";46841;Малахит Леджер;Киев;Л;11179;Загребельный;Юрий;Николаевич;0
4;5898;Тангородрим;Иерусалим;Б;19854;Маргулис;Даниил;Геннадьевич;0
4;5898;Тангородрим;Иерусалим;Б;21982;Мухин;Константин;Сергеевич;0
4;5898;Тангородрим;Иерусалим;Л;36899;Эдлин;Павел;Сергеевич;0
4;5898;Тангородрим;Иерусалим;Л;31898;Толесников;Александр;Борисович;0
"5,5";5455;Integro;Москва;Б;31056;Сыздыков;Тимур;Маратович;0
"5,5";5455;Integro;Москва;Б;1387;Арабули;Георгий;Звиадович;0
"5,5";5455;Integro;Москва;Б;6482;Галачян;Ким;Гагикович;0
"5,5";5455;Integro;Москва;Б;34936;Чернышёв;Кирилл;Александрович;0
"5,5";5455;Integro;Москва;Л;72156;Паксютов;Георгий;Давидович;0
"5,5";5455;Integro;Москва;Л;51682;Межова;Анна;Вячеславовна;0
"5,5";27129;Страпелька;Минск;Б;40390;Гордынец;Елена;Александровна;0
"5,5";27129;Страпелька;Минск;Б;21560;Морозов;Александр;Владимирович;0
"5,5";27129;Страпелька;Минск;Б;77852;Клюева;Ольга;Владимировна;0
"5,5";27129;Страпелька;Минск;К;40393;Разумов;Юрий;Владимирович;0
"5,5";27129;Страпелька;Минск;Л;32004;Топчий;Иван;Александрович;0
"5,5";27129;Страпелька;Минск;Л;60043;Забавин;Андрей;Николаевич;0
7;37542;Саморазгружающийся полувагон;Москва;Б;44851;Сычёва;Юлия;Анатольевна;0
7;37542;Саморазгружающийся полувагон;Москва;Б;2698;Бахарева;Анна;Игоревна;0
7;37542;Саморазгружающийся полувагон;Москва;Л;41350;Рыжих;Виктория;Евгеньевна;0
7;37542;Саморазгружающийся полувагон;Москва;Б;1055;Андреев;Дмитрий;Александрович;0
7;37542;Саморазгружающийся полувагон;Москва;Б;39254;Колесов;Артём;Александрович;0
7;37542;Саморазгружающийся полувагон;Москва;Л;31021;Сухотина;Алина;Леонидовна;0
"9,5";5366;23 красное;Калининград;Б;950;Альтшулер;Александр;Михайлович;0
"9,5";5366;23 красное;Калининград;Б;37972;Гаевский;Алексей;Валерьевич;0
"9,5";5366;23 красное;Калининград;Б;15062;Кокорина;Екатерина;Александровна;0
"9,5";5366;23 красное;Калининград;Б;18018;Лебедева;Татьяна;Анатольевна;0
"9,5";5366;23 красное;Калининград;Б;18891;Лукьянов;Кирилл;Леонидович;0
"9,5";6055;ДНК;Москва;Б;15340;Комкова;Анастасия;Николаевна;0
"9,5";6055;ДНК;Москва;Б;13623;Карпова;Галина;Михайловна;0
"9,5";6055;ДНК;Москва;Б;77789;Ефремова;Ксения;Ивановна;0
"9,5";6055;ДНК;Москва;Б;29982;Солдатов;Антон;Анатольевич;0
"9,5";6055;ДНК;Москва;Б;23549;Орлов;Валерий;Владимирович;0
"9,5";6055;ДНК;Москва;Б;20162;Маслов;Михаил;Юрьевич;0
"9,5";6055;ДНК;Москва;Б;2398;Баранов;Дмитрий;Владимирович;0
"9,5";42263;Румба;Москва;К;53711;Беликов;Денис;Вадимович;0
"9,5";42263;Румба;Москва;Б;76213;Володин;Александр;Алексеевич;0
"9,5";42263;Румба;Москва;Б;62656;Межова;Марина;Анатольевна;0
"9,5";42263;Румба;Москва;Б;76379;Михайлова;Ольга;Анатольевна;0
"9,5";42263;Румба;Москва;Б;75223;Московкин;Александр;Андреевич;0
"9,5";42263;Румба;Москва;Л;95883;Токман;Дмитрий;Станиславович;0
"9,5";43790;Луна-Парк;Краснодар;Б;9170;Дереза;Виктор;Николаевич;0
"9,5";43790;Луна-Парк;Краснодар;Б;38168;Карачун;Максим;Игоревич;0
"9,5";43790;Луна-Парк;Краснодар;Б;19205;Мазур;Полина;Валерьевна;0
"9,5";43790;Луна-Парк;Краснодар;Л;44534;Хан;Валерия;Владиславовна;0
"9,5";43790;Луна-Парк;Краснодар;Б;37584;Ерёмин;Иван;Андреевич;0
