Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;201;Крейзер Аврора;Бохум;;;;;;
2;551;Филателисты им. Грибоедова;Кёльн;;;;;;
3;553;Цветочница Анюта;Мюнхен;;;;;;
4;667;Северный олень;Мюнхен;;;;;;
"5,5";234;Клевер;Дортмунд;;;;;;
"5,5";276;Ералаш;Дюссельдорф;;;;;;
7;459;Кошачий вальс;Мюнхен;;;;;;
8;377;Маппет-шоу;Дортмунд;;;;;;
9;774;Историческая родина;сборная;;;;;;
"10,5";1938;Квадратура круга;Мёнхенгладбах;;;;;;
"10,5";5067;Страх и ужас;Кёльн;;;;;;
12;286;Пробка;Кобленц;;;;;;
13;880;Команда Дмитрия Поливаева;сборная;;;;;;
"14,5";248;Цимес;Дортмунд;;;;;;
"14,5";254;Зверинец;Бонн;;;;;;
16;35295;Маскотхен;сборная;;;;;;
