Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;43261;Ленин-Терминатор;Красноярск;К;44729;Елистратова;Анастасия;Артёмовна;0
1;43261;Ленин-Терминатор;Красноярск;Л;66211;Акунченко;Евгений;Андреевич;0
1;43261;Ленин-Терминатор;Красноярск;Л;67683;Седунов;Семён;Юрьевич;0
1;43261;Ленин-Терминатор;Красноярск;Л;67805;Тележкин;Антон;Алексеевич;0
1;43261;Ленин-Терминатор;Красноярск;Л;71664;Матюшкин;Евгений;Александрович;0
1;43261;Ленин-Терминатор;Красноярск;Б;81672;Доброва;Мария;Владиславовна;0
2;48417;Корабль Тесея;Томск;Л;76235;Берёзкин;Артём;Борисович;0
2;48417;Корабль Тесея;Томск;Л;62812;Амагаев;Андрей;Аркадьевич;0
2;48417;Корабль Тесея;Томск;Л;47668;Цыдендамбаев;Артур;Арсаланович;0
2;48417;Корабль Тесея;Томск;Л;46675;Леонова;Дарья;Петровна;0
2;48417;Корабль Тесея;Томск;Л;34566;Цыганкова;Яна;Михайловна;0
2;48417;Корабль Тесея;Томск;Л;29043;Сидорова;Елена;Андреевна;0
3;52309;Сирийская сублимация;Новосибирск;Л;60476;Васильев;Сергей;Сергеевич;0
3;52309;Сирийская сублимация;Новосибирск;Л;60518;Мартусова;Иляна;Вячеславовна;0
3;52309;Сирийская сублимация;Новосибирск;Л;83108;Кодола;Алексей;Константинович;0
3;52309;Сирийская сублимация;Новосибирск;Л;122005;Проничев;Дмитрий;Сергеевич;0
3;52309;Сирийская сублимация;Новосибирск;Л;103572;Нечаев;Данила;Денисович;0
3;52309;Сирийская сублимация;Новосибирск;Л;83110;Арапов;Николай;Викторович;0
4;51616;Ын;Томск;Б;54008;Рогачёв;Роман;Романович;0
4;51616;Ын;Томск;Б;55108;Берендяев;Денис;Александрович;0
4;51616;Ын;Томск;Б;97472;Колганов;Иван;Александрович;0
4;51616;Ын;Томск;Б;64230;Дубинский;Данил;Геннадьевич;0
4;51616;Ын;Томск;Б;97471;Таратушкина;Валерия;Владимировна;0
5;48364;Кот Эпидот;Томск;К;60481;Полежайкин;Иван;Андреевич;0
5;48364;Кот Эпидот;Томск;Л;118734;Абдывасиев;Тимур;Болотович;0
5;48364;Кот Эпидот;Томск;Б;67476;Жуковская;Александра;Олеговна;0
5;48364;Кот Эпидот;Томск;Б;103975;Люфт;Андрей;Александрович;0
5;48364;Кот Эпидот;Томск;Б;60482;Певчев;Владимир;Васильевич;0
5;48364;Кот Эпидот;Томск;Б;108449;Третьяков;Борис;Андреевич;0
6;38725;Электроники;Томск;Л;111385;Муксунов;Тахир;Рамильевич;0
6;38725;Электроники;Томск;Л;96965;Кулешов;Максим;Викторович;0
6;38725;Электроники;Томск;Л;96963;Козлов;Сергей;Викторович;0
6;38725;Электроники;Томск;Л;96018;Солодова;Алёна;Юрьевна;0
6;38725;Электроники;Томск;Л;125671;Кригер;Артур;Владимирович;0
"7,5";39152;На своей волне;Томск;К;62806;Демешко;Мария;Владимировна;0
"7,5";39152;На своей волне;Томск;Б;62805;Отто;Екатерина;Олеговна;0
"7,5";39152;На своей волне;Томск;Б;62804;Оброков;Олег;Александрович;0
"7,5";39152;На своей волне;Томск;Б;62803;Осипов;Денис;Андреевич;0
"7,5";39152;На своей волне;Томск;Л;128617;Пономарёва;Анна;Николаевна;0
"7,5";39152;На своей волне;Томск;Л;128618;Береснёв;Алексей;Павлович;0
"7,5";45442;Усы всевластия;Томск;Л;76228;Голубев;Александр;Александрович;0
"7,5";45442;Усы всевластия;Томск;Л;71689;Русакова;Екатерина;Андреевна;0
"7,5";45442;Усы всевластия;Томск;Б;71685;Комиссарова;Мария;Владимировна;0
"7,5";45442;Усы всевластия;Томск;К;62802;Кочуров;Роман;Олегович;0
"7,5";45442;Усы всевластия;Томск;Б;59271;Курганский;Георгий;Дмитриевич;0
"7,5";45442;Усы всевластия;Томск;Б;127878;Пилипец;Иван;Васильевич;0
9;54071;Какая Зинаида?;Томск;Б;128602;Пузикова;Марина;Сергеевна;0
9;54071;Какая Зинаида?;Томск;Б;62815;Пузикова;Маргарита;Сергеевна;0
9;54071;Какая Зинаида?;Томск;Б;47678;Кузуб;Алёна;Владимировна;0
9;54071;Какая Зинаида?;Томск;Л;47677;Сёмчина;Любовь;Александровна;0
"10,5";52314;Тлауискальпантекутли;Томск;Б;120006;Трубин;Фёдор;Владимирович;0
"10,5";52314;Тлауискальпантекутли;Томск;Б;120005;Зайчиков;Иван;Михайлович;0
"10,5";52314;Тлауискальпантекутли;Томск;Л;47691;Беккерман;Александра;Ильинична;0
"10,5";52314;Тлауискальпантекутли;Томск;Б;120007;Зимин;Андрей;Александрович;0
"10,5";52314;Тлауискальпантекутли;Томск;Б;123161;Жукова;Анна;Дмитриевна;0
"10,5";52314;Тлауискальпантекутли;Томск;Л;128639;Безрядина;Татьяна;Владимировна;0
"10,5";54062;Кумкват Розенкрейцера;Томск;Л;97470;Литвиненко;Мария;Александровна;0
"10,5";54062;Кумкват Розенкрейцера;Томск;Л;125362;Берёзкин;Александр;Юрьевич;0
"10,5";54062;Кумкват Розенкрейцера;Томск;Л;128609;Андрушкевич;Александр;Геннадьевич;0
"10,5";54062;Кумкват Розенкрейцера;Томск;Л;128610;Беляев;Ярослав;Анатольевич;0
"10,5";54062;Кумкват Розенкрейцера;Томск;Л;128611;Манеева;Александра;Александровна;0
"12,5";50294;Слабоумие и прокрастинация;Новосибирск;Б;108941;Легостаева;Александра;Борисовна;0
"12,5";50294;Слабоумие и прокрастинация;Новосибирск;Б;92383;Серовая;Кристина;Павловна;0
"12,5";50294;Слабоумие и прокрастинация;Новосибирск;Б;85855;Субботина;София;Эдуардовна;0
"12,5";50294;Слабоумие и прокрастинация;Новосибирск;Б;72603;Бобров;Иван;Владимирович;0
"12,5";50294;Слабоумие и прокрастинация;Новосибирск;Б;128626;Старостин;Артём;Валерьевич;0
"12,5";54070;Три процента;Красноярск;Б;128641;Чурбаков;Егор;Всеволодович;0
"12,5";54070;Три процента;Красноярск;Б;128640;Хамидуллина;Анна;Халиловна;0
"12,5";54070;Три процента;Красноярск;Б;94152;Левицкая;Анна;Александровна;0
"12,5";54070;Три процента;Красноярск;Л;67043;Сорокин;Александр;Вячеславович;0
"12,5";54070;Три процента;Красноярск;Л;27706;Савельев;Алексей;Вячеславович;0
"14,5";52106;Девка без руки;Иркутск;Б;105086;Якутин;Андрей;Сергеевич;0
"14,5";52106;Девка без руки;Иркутск;Б;97087;Емельянов;Станислав;Владимирович;0
"14,5";52106;Девка без руки;Иркутск;Б;94888;Антипин;Дмитрий;Андреевич;0
"14,5";52106;Девка без руки;Иркутск;Б;94883;Морозова;Арина;Сергеевна;0
"14,5";52106;Девка без руки;Иркутск;Б;119166;Устинов;Илья;Сергеевич;0
"14,5";54067;Китайские почки где-то рядом;Томск;Б;128603;Аишева;Динара;Армановна;0
"14,5";54067;Китайские почки где-то рядом;Томск;Б;128604;Бородина;Анастасия;Александровна;0
"14,5";54067;Китайские почки где-то рядом;Томск;Б;128605;Грудинин;Владислав;Олегович;0
"14,5";54067;Китайские почки где-то рядом;Томск;Б;128606;Казаков;Михаил;Олегович;0
"14,5";54067;Китайские почки где-то рядом;Томск;Б;128607;Килин;Никита;Михайлович;0
"14,5";54067;Китайские почки где-то рядом;Томск;Б;128608;Сахапов;Даниил;Альбертович;0
16;43048;Гнусный одиозный ребе капибара;Томск;Л;123005;Морина;Марина;Викторовна;0
16;43048;Гнусный одиозный ребе капибара;Томск;Б;118726;Глухова;Ирина;Сергеевна;0
16;43048;Гнусный одиозный ребе капибара;Томск;Б;118725;Жданов;Андрей;Евгеньевич;0
16;43048;Гнусный одиозный ребе капибара;Томск;Б;118724;Иванова;Полина;Андреевна;0
16;43048;Гнусный одиозный ребе капибара;Томск;Л;117621;Шахов;Николай;Олегович;0
16;43048;Гнусный одиозный ребе капибара;Томск;Л;85862;Шварцкоп;Виктор;Александрович;0
17;53134;Предикат;Иркутск;Л;122388;Тулупов;Илья;Константинович;0
17;53134;Предикат;Иркутск;Б;80060;Харченко;Илья;Андреевич;0
17;53134;Предикат;Иркутск;Л;122391;Мясников;Илья;Александрович;0
17;53134;Предикат;Иркутск;Б;123900;Шейда;Иван;Леонидович;0
17;53134;Предикат;Иркутск;Б;123898;Уфимцев;Сергей;Александрович;0
17;53134;Предикат;Иркутск;Б;125696;Беляевский;Артём;Александрович;0
18;52022;Авангард;Томск;Л;123007;Гичёва;Наталья;Ивановна;0
18;52022;Авангард;Томск;Б;118741;Помилуйко;Артём;Сергеевич;0
18;52022;Авангард;Томск;Б;118733;Шульц;Никита;Александрович;0
18;52022;Авангард;Томск;Б;118732;Мукашев;Темирлан;Муратбекович;0
18;52022;Авангард;Томск;Б;125076;Левченко;Дарья;Анатольевна;0
18;52022;Авангард;Томск;Л;128600;Дьяков;Егор;Андреевич;0
"19,5";53878;ФМКФП;Барнаул;Б;127692;Абрамова;Юлия;Олеговна;0
"19,5";53878;ФМКФП;Барнаул;Б;127691;Казанцев;Дмитрий;Анатольевич;0
"19,5";53878;ФМКФП;Барнаул;Б;127690;Цыганков;Степан;Игоревич;0
"19,5";53878;ФМКФП;Барнаул;Б;127689;Луценко;Татьяна;Сергеевна;0
"19,5";53878;ФМКФП;Барнаул;Б;92172;Криксунова;Мария;Владимировна;0
"19,5";53878;ФМКФП;Барнаул;Б;127693;Беляева;Анастасия;Николаевна;0
"19,5";53878;ФМКФП;Барнаул;Б;128643;Константинов;Роман;Анатольевич;0
"19,5";54063;Oxygenные ребята;Томск;Б;128597;Хиониди;Руслан;Георгиевич;0
"19,5";54063;Oxygenные ребята;Томск;Б;128596;Мнацаканян;Рафаэль;Эдуардович;0
"19,5";54063;Oxygenные ребята;Томск;Б;111198;Киреева;Ольга;Дмитриевна;0
"19,5";54063;Oxygenные ребята;Томск;Б;100457;Арбузов;Роман;Александрович;0
"19,5";54063;Oxygenные ребята;Томск;Б;128598;Жамбыл;Адиль;Димашулы;0
"19,5";54063;Oxygenные ребята;Томск;Б;128599;Алеутдинов;Кирилл;Александрович;0
"21,5";51619;Белые колонизаторы;Томск;Б;117116;Муравьёв;Александр;Валерьевич;0
"21,5";51619;Белые колонизаторы;Томск;Б;68026;Хвостова;Ева;Романовна;0
"21,5";51619;Белые колонизаторы;Томск;Б;106404;Болтрушевич;Мария;Олеговна;0
"21,5";51619;Белые колонизаторы;Томск;Б;103449;Соболев;Андрей;Максимович;0
"21,5";51619;Белые колонизаторы;Томск;Б;103448;Дорофеев;Геннадий;Витальевич;0
"21,5";54065;Там котик!;Томск;Б;97490;Веретенникова;Анна;Владимировна;0
"21,5";54065;Там котик!;Томск;Б;128635;Мухортова;Мария;Владимировна;0
"21,5";54065;Там котик!;Томск;Б;128636;Бужинская;Инга;Эдуардовна;0
"21,5";54065;Там котик!;Томск;Б;128637;Коровин;Илья;Александрович;0
"21,5";54065;Там котик!;Томск;Б;128638;Соломонова;Марина;Михайловна;0
23;54068;Суть Паласа;Томск;Б;128627;Афанасьев;Илья;Игоревич;0
23;54068;Суть Паласа;Томск;Б;128628;Зезюлина;Ирина;Константиновна;0
23;54068;Суть Паласа;Томск;Б;128629;Дягилев;Семён;Станиславович;0
23;54068;Суть Паласа;Томск;Б;128630;Кунгулова;Эльвира;Нурфасовна;0
23;54068;Суть Паласа;Томск;Б;128631;Павлова;Дарья;Андреевна;0
23;54068;Суть Паласа;Томск;Б;128632;Семиряков;Алексей;Сергеевич;0
23;54068;Суть Паласа;Томск;Л;128633;Винникова;Василиса;Андреевна;0
23;54068;Суть Паласа;Томск;Л;128634;Белоголова;Екатерина;Андреевна;0
24;52020;Армагеддон;Томск;Б;126844;Кнуренко;Михаил;Владимирович;0
24;52020;Армагеддон;Томск;Б;123162;Згурин;Данил;Сергеевич;0
24;52020;Армагеддон;Томск;Б;118727;Терехов;Вячеслав;Сергеевич;0
24;52020;Армагеддон;Томск;Б;114666;Мордовская;Кристина;Евгеньевна;0
24;52020;Армагеддон;Томск;К;114665;Бочаров;Владислав;Дмитриевич;0
24;52020;Армагеддон;Томск;Б;114664;Аюшин;Дорж;Игоревич;0
25;54064;МММ;Томск;Б;125002;Сульгин;Александр;Андреевич;0
25;54064;МММ;Томск;Б;128612;Сафиуллина;Линара;Асхатовна;0
25;54064;МММ;Томск;Б;128616;Иванов;Владислав;Владимирович;0
25;54064;МММ;Томск;Б;128615;Ковалёва;Ирина;Владимировна;0
25;54064;МММ;Томск;Б;128614;Гавриленко;Мария;Михайловна;0
25;54064;МММ;Томск;Б;128613;Амелькина;Мария;Анатольевна;0
