Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;6000;Понаехали;сборная;Б;8868;Даровских;Сергей;Александрович;0
1;6000;Понаехали;сборная;Л;18332;Либер;Александр;Витальевич;0
1;6000;Понаехали;сборная;Б;23737;Островский;Андрей;Вячеславович;0
1;6000;Понаехали;сборная;К;30270;Спешков;Сергей;Леонидович;0
1;6000;Понаехали;сборная;Л;34968;Чернядьев;Игорь;Никитич;0
1;6000;Понаехали;сборная;Б;36673;Шумаков;Андрей;Леонидович;0
2;1903;Холдинг Потребительский;Челябинск;Б;4064;Бороненко;Алексей;Владимирович;0
2;1903;Холдинг Потребительский;Челябинск;Б;11324;Закс;Юлия;Иосифовна;0
2;1903;Холдинг Потребительский;Челябинск;Б;16081;Котляров;Александр;Сергеевич;0
2;1903;Холдинг Потребительский;Челябинск;Л;21956;Мухаматулин;Тимур;Анварович;0
2;1903;Холдинг Потребительский;Челябинск;Б;26349;Пушилин;Александр;Евгеньевич;0
2;1903;Холдинг Потребительский;Челябинск;Л;30459;Степаненко;Денис;Васильевич;0
2;1903;Холдинг Потребительский;Челябинск;Б;33369;Фокин;Александр;Александрович;0
3;2051;ОК на Оби;Новосибирск;Б;4763;Быстров;Михаил;Владимирович;0
3;2051;ОК на Оби;Новосибирск;Б;4778;Бычков;Владимир;Валерьянович;0
3;2051;ОК на Оби;Новосибирск;Б;4786;Бычкова;Марина;Валерьяновна;0
3;2051;ОК на Оби;Новосибирск;Б;6627;Ганчуков;Илья;Георгиевич;0
3;2051;ОК на Оби;Новосибирск;Б;30615;Страбыкин;Евгений;Андреевич;0
3;2051;ОК на Оби;Новосибирск;Л;14876;Кожемяченко;Лилия;Алексеевна;0
4;1016;Без палева;Пермь;Б;6575;Спешкова;Елена;Николаевна;0
4;1016;Без палева;Пермь;Л;9015;Деменев;Константин;Сергеевич;0
4;1016;Без палева;Пермь;Б;10664;Ефимова;Анна;Владимировна;0
