Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;1;Неспроста;Москва;К;2935;Белкин;Анатолий;Рафаилович;0
1;1;Неспроста;Москва;Б;18935;Лурье;Дмитрий;Борисович;0
1;1;Неспроста;Москва;Б;20612;Мельников;Валентин;Викторович;0
1;1;Неспроста;Москва;Л;24290;Пастухова;Мария;Владимировна;0
1;1;Неспроста;Москва;Б;30152;Сорожкин;Артём;Сергеевич;0
1;1;Неспроста;Москва;Б;32979;Фёдоров;Виталий;Витальевич;0
2;312;Социал-демократы;Москва;Б;4576;Буров;Дмитрий;Валерьевич;0
2;312;Социал-демократы;Москва;Б;6208;Волконский;Евгений;Андреевич;0
2;312;Социал-демократы;Москва;Л;9785;Дронов;Владислав;Геннадьевич;0
2;312;Социал-демократы;Москва;Б;12119;Иванов;Дмитрий;Александрович;0
2;312;Социал-демократы;Москва;Б;15964;Костенко;Дарья;Васильевна;0
2;312;Социал-демократы;Москва;К;19599;Малышев;Павел;Михайлович;0
2;312;Социал-демократы;Москва;Л;22935;Новиков;Илья;Сергеевич;0
2;312;Социал-демократы;Москва;Л;25724;Попов;Юрий;Валерьевич;0
3;4941;Зарница;Москва;Б;4426;Буланова;Галина;Александровна;0
3;4941;Зарница;Москва;Б;9660;Дорофеев;Сергей;Николаевич;0
3;4941;Зарница;Москва;Б;15811;Король;Владислав;Валерьевич;0
3;4941;Зарница;Москва;Б;16067;Котлов;Борис;Николаевич;0
3;4941;Зарница;Москва;Б;33806;Харитонова;Татьяна;Викторовна;0
3;4941;Зарница;Москва;Л;33899;Хашимов;Юрий;Абдумажитович;0
4;27038;Чёрные звёзды;Москва;Б;8448;Гулидова;Мария;Сергеевна;0
4;27038;Чёрные звёзды;Москва;Л;23737;Островский;Андрей;Вячеславович;0
4;27038;Чёрные звёзды;Москва;Л;24899;Пиксендеев;Кирилл;Владимирович;0
4;27038;Чёрные звёзды;Москва;Б;26239;Трутнев;Олег;Сергеевич;0
4;27038;Чёрные звёзды;Москва;Б;36592;Штых;Алексей;Константинович;0
4;27038;Чёрные звёзды;Москва;К;37883;Шлыков;Николай;Александрович;0
5;6424;South Butovo Park;Москва;Л;4365;Буздалина;Юлия;Леонидовна;0
5;6424;South Butovo Park;Москва;Б;28019;Сальников;Дмитрий;Евгеньевич;0
5;6424;South Butovo Park;Москва;Б;29767;Сморщков;Павел;Анатольевич;0
5;6424;South Butovo Park;Москва;Л;29943;Соколова;Ирина;Сергеевна;0
5;6424;South Butovo Park;Москва;К;29981;Солдатов;Андрей;Владимирович;0
5;6424;South Butovo Park;Москва;Б;36120;Шибанов;Серафим;Александрович;0
6;7655;МГТУ - Аньки в томате;Москва;Б;2544;Барская;Анна;Валерьевна;0
6;7655;МГТУ - Аньки в томате;Москва;Л;7250;Говоров;Максим;Игоревич;0
6;7655;МГТУ - Аньки в томате;Москва;Л;8852;Данько;Вадим;Евгеньевич;0
6;7655;МГТУ - Аньки в томате;Москва;Л;29032;Сидоров;Максим;Владимирович;0
6;7655;МГТУ - Аньки в томате;Москва;Б;30771;Суворов;Дмитрий;Николаевич;0
6;7655;МГТУ - Аньки в томате;Москва;Б;35578;Шаповалова;Анна;Сергеевна;0
6;7655;МГТУ - Аньки в томате;Москва;Б;37646;Кравченко;Андрей;Михайлович;0
7;16;Команда Вадима Назарова;Москва;Б;6256;Габдрахманов;Руслан;Ильдарович;0
7;16;Команда Вадима Назарова;Москва;Б;11537;Захарченко;Кирилл;Викторович;0
7;16;Команда Вадима Назарова;Москва;Б;14260;Кислицина;Елена;Викторовна;0
7;16;Команда Вадима Назарова;Москва;Л;15226;Колосовская;Мария;Николаевна;0
7;16;Команда Вадима Назарова;Москва;Л;18252;Лепшоков;Руслан;Шамилевич;0
7;16;Команда Вадима Назарова;Москва;К;22178;Назаров;Вадим;Владиславович;0
7;16;Команда Вадима Назарова;Москва;Л;29458;Славин;Дмитрий;Геннадьевич;0
8;2799;Зубий дряполап;Зеленоград;Б;9582;Долотов;Олег;Леонидович;0
8;2799;Зубий дряполап;Зеленоград;Б;11201;Задорожняя;Татьяна;Владимировна;0
8;2799;Зубий дряполап;Зеленоград;Б;16120;Котышов;Ярослав;Александрович;0
8;2799;Зубий дряполап;Зеленоград;Б;27622;Рябых;Николай;Георгиевич;0
8;2799;Зубий дряполап;Зеленоград;Л;31630;Тимофеева;Анастасия;Витальевна;0
8;2799;Зубий дряполап;Зеленоград;Б;35477;Шалгунов;Владимир;Сергеевич;0
9;2865;Немчиновка;Москва;Л;1254;Антипов;Иван;Владимирович;0
9;2865;Немчиновка;Москва;Л;5195;Вассерман;Анатолий;Александрович;0
9;2865;Немчиновка;Москва;Б;9680;Доскоч;Игорь;Ярославович;0
9;2865;Немчиновка;Москва;Б;17104;Кузьмич;Александр;Михайлович;0
9;2865;Немчиновка;Москва;Б;19411;Максименко;Станислав;Владимирович;0
9;2865;Немчиновка;Москва;К;26964;Рогозина;Анна;Юрьевна;0
9;2865;Немчиновка;Москва;Б;32047;Точилина;Евгения;Олеговна;0
9;2865;Немчиновка;Москва;Б;37691;Митрофанов;Иван;Александрович;0
10;745;Команда Павла Ершова;Москва;Б;1055;Андреев;Дмитрий;Александрович;0
10;745;Команда Павла Ершова;Москва;Б;10586;Ершов;Павел;Михайлович;0
10;745;Команда Павла Ершова;Москва;Л;18279;Лесняк;Вадим;Вячеславович;0
10;745;Команда Павла Ершова;Москва;Б;19632;Шальнов;Максим;Владимирович;0
10;745;Команда Павла Ершова;Москва;Б;23636;Осипов;Дмитрий;Сергеевич;0
10;745;Команда Павла Ершова;Москва;Б;27409;Рустамов;Низам;Магомед оглы;0
10;745;Команда Павла Ершова;Москва;Б;34700;Шальнова;Татьяна;Викторовна;0
11;5455;Integro;Москва;Б;6482;Галачян;Ким;Гагикович;0
11;5455;Integro;Москва;Б;12400;Игнатенков;Александр;Владимирович;0
