Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;1681;Джокер;Могилёв;;;;;;
2;1165;АМО-Белстрахинвест;Минск;;;;;;
3;29289;Зловещие сухари;Гомель;;;;;;
4;28674;Малый шлем;Москва;;;;;;
5;29290;Асгард;Гомель;;;;;;
6;575;Пантограф Бабского;Москва;Л;34009;Хмелинин;Константин;Игоревич;0
6;575;Пантограф Бабского;Москва;Л;33600;Хаев;Инал;Альфредович;0
6;575;Пантограф Бабского;Москва;Л;31513;Терехов;Дмитрий;Михайлович;0
6;575;Пантограф Бабского;Москва;Л;38180;Сотников;Алексей;Иванович;0
6;575;Пантограф Бабского;Москва;Л;56328;Габулов;Алан;;0
6;575;Пантограф Бабского;Москва;Л;85097;Гедройц;Анна;;0
7;64;Кринн;Минск;;;;;;
8;1961;Хунта;Минск;;;;;;
9;1708;Не ждали;Минск;;;;;;
10;1186;Витебский трамвай;Витебск;;;;;;
11;29212;СССР;Калуга;;;;;;
12;1136;Паняверки;Минск;;;;;;
13;2865;Немчиновка;Москва;;;;;;
14;88;Хатни Бусел;Гомель;;;;;;
15;32545;Судный день;Минск;;;;;;
16;124;Львы;Могилёв;;;;;;
17;31480;Ультрас;Гомель;;;;;;
18;1705;Акулы;Могилёв;;;;;;
19;1148;МиФ;Минск;;;;;;
20;1686;Гранд-провинция;Витебск;;;;;;
21;87;Форум;Могилёв;;;;;;
22;123;Артефакт;Минск;;;;;;
23;68;Ушельцы;Лида;;;;;;
24;31864;Энергия;Минск;;;;;;
25;29301;Aqua vita;Могилёв;;;;;;
26;29296;Крутое пике;Горки;;;;;;
27;39;Пилигрим;Новополоцк;;;;;;
28;32546;АнтибиотIQ;Минск;;;;;;
29;72;Фунтики;Минск;;;;;;
30;29851;Макинтош;Минск;;;;;;
31;10;Яровит;Минск;;;;;;
32;1711;Альянс;Витебск;;;;;;
33;29841;Погоня;Минск;;;;;;
34;10324;Dream team;Могилёв;;;;;;
35;32547;Кувалда;Минск;;;;;;
36;2210;Не против;Могилёв;;;;;;
37;86;Три обезьяны;Брест;;;;;;
38;2203;Савешник;Минск;;;;;;
39;29303;Организация;Минск;;;;;;
40;10659;Влассар;Брест;;;;;;
41;4010;Глория;Брест;;;;;;
42;29293;Мистраль;Горки;;;;;;
43;1819;Эдем;Витебск;;;;;;
44;10665;Инфаркт миокарда;Гомель;;;;;;
45;233;Солярис;Минск;;;;;;
46;32549;Красный Октябрь;Минск;;;;;;
47;212;Эридан;Полоцк;;;;;;
48;6810;Вёска;Червень;;;;;;
49;198;Сталкеры;Минск;;;;;;
50;66;Ультиматум;Гомель;;;;;;
51;29856;Столбняк;Столбцы;;;;;;
52;10365;ЧК;Дзержинск (Б);;;;;;
53;29857;Тигры ЗЮ;Минск;;;;;;
54;33444;Ом;Минск;;;;;;
55;1188;Палата №6;Гомель;;;;;;
56;31873;Икс;Мозырь;;;;;;
57;71;Рыба;Минск;;;;;;
58;29843;Махмед;Минск;;;;;;
