Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;42375;Venceremos;Москва;К;77654;Соболевский;Михаил;Юрьевич;0
1;42375;Venceremos;Москва;Б;77653;Крохоткин;Иван;Александрович;0
1;42375;Venceremos;Москва;Б;77652;Михеева;Татьяна;Владимировна;0
1;42375;Venceremos;Москва;Л;34009;Хмелинин;Константин;Игоревич;0
1;42375;Venceremos;Москва;Л;24365;Пашанина;Ирина;Геннадьевна;0
"2,5";41366;Гидрою контры убит Чаушеску;Раменское;К;59066;Бойков;Виктор;Михайлович;0
"2,5";41366;Гидрою контры убит Чаушеску;Раменское;Б;71470;Антоненко;Лидия;Анатольевна;0
"2,5";41366;Гидрою контры убит Чаушеску;Раменское;Б;53689;Тилипман;Антон;Михайлович;0
"2,5";41366;Гидрою контры убит Чаушеску;Раменское;Б;33236;Филин;Сергей;Викторович;0
"2,5";41366;Гидрою контры убит Чаушеску;Раменское;Л;72160;Карчевский;Александр;Сергеевич;0
"2,5";49306;Водопой кротов;Тверь;Л;25721;Попов;Станислав;Григорьевич;0
"2,5";49306;Водопой кротов;Тверь;Л;5636;Вискова;Софья;Игоревна;0
"2,5";49306;Водопой кротов;Тверь;Л;5440;Верпатова;Оксана;Юрьевна;0
"2,5";49306;Водопой кротов;Тверь;Л;88813;Панкратова;Александра;Сергеевна;0
"2,5";49306;Водопой кротов;Тверь;Л;34587;Чалов;Илья;Витальевич;0
"2,5";49306;Водопой кротов;Тверь;Л;37524;Алексеев;Максим;Алексеевич;0
4;48274;Ультиматум Дорна;Запорожье;Б;22150;Назаренко;Антон;Олегович;0
4;48274;Ультиматум Дорна;Запорожье;Б;73910;Полянский;Василий;Владимирович;0
4;48274;Ультиматум Дорна;Запорожье;Б;74611;Гризун;Артём;Владимирович;0
4;48274;Ультиматум Дорна;Запорожье;Б;101888;Морозова;Екатерина;Владимировна;0
4;48274;Ультиматум Дорна;Запорожье;К;56703;Корнеев;Никита;Викторович;0
4;48274;Ультиматум Дорна;Запорожье;Л;74893;Каунин;Константин;Владимирович;0
"5,5";42178;Неопровержимые улитки;Москва;К;34858;Чернов;Алексей;Андреевич;0
"5,5";42178;Неопровержимые улитки;Москва;Б;83428;Блинов;Александр;Евгеньевич;0
