Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
"1,5";3951;Eclipse;Санкт-Петербург;Б;4121;Бочкарёв;Антон;Алексеевич;0
"1,5";3951;Eclipse;Санкт-Петербург;Б;19060;Людикайнен;Александр;Александрович;0
"1,5";3951;Eclipse;Санкт-Петербург;Б;23020;Новыш;Наталия;Васильевна;0
"1,5";3951;Eclipse;Санкт-Петербург;Л;15595;Кораблина;Кристина;Олеговна;0
"1,5";3951;Eclipse;Санкт-Петербург;Л;15456;Коновалов;Сергей;Владимирович;0
"1,5";3951;Eclipse;Санкт-Петербург;Л;18332;Либер;Александр;Витальевич;0
"1,5";49804;Борский корабел;Москва;Б;28751;Семушин;Иван;Николаевич;0
"1,5";49804;Борский корабел;Москва;Л;14122;Кириленко;Юлия;Владимировна;0
"1,5";49804;Борский корабел;Москва;Б;30152;Сорожкин;Артём;Сергеевич;0
"1,5";49804;Борский корабел;Москва;Б;27403;Руссо;Максим;Михайлович;0
"1,5";49804;Борский корабел;Москва;Б;23178;Овдеенко;Елизавета;Сергеевна;0
"1,5";49804;Борский корабел;Москва;Б;4270;Брутер;Александра;Владимировна;0
3;49832;Зачем накуривать осу?;Москва;Л;4742;Быкова;Ольга;Викторовна;0
3;49832;Зачем накуривать осу?;Москва;Л;6482;Галачян;Ким;Гагикович;0
3;49832;Зачем накуривать осу?;Москва;Л;58939;Любинская;Дарья;Дмитриевна;0
3;49832;Зачем накуривать осу?;Москва;Л;59140;Белозёров;Борис;Сергеевич;0
3;49832;Зачем накуривать осу?;Москва;Л;67127;Иоков;Антон;Сергеевич;0
"4,5";38722;Хайвмайнд;Томск;К;9801;Дружинин;Егор;Александрович;0
"4,5";38722;Хайвмайнд;Томск;Б;46675;Леонова;Дарья;Петровна;0
"4,5";38722;Хайвмайнд;Томск;Б;72616;Небаев;Никита;Романович;0
"4,5";38722;Хайвмайнд;Томск;Б;31655;Тимошенко;Егор;Александрович;0
"4,5";53714;Постмодернистское название;Санкт-Петербург;Л;47521;Декалов;Владислав;Владимирович;0
"4,5";53714;Постмодернистское название;Санкт-Петербург;Б;47521;Декалов;Владислав;Владимирович;0
"4,5";53714;Постмодернистское название;Санкт-Петербург;Б;12313;Иванченко;Сергей;Леонидович;0
"4,5";53714;Постмодернистское название;Санкт-Петербург;К;37718;Петров;Дмитрий;Николаевич;0
"4,5";53714;Постмодернистское название;Санкт-Петербург;Б;27499;Рыжанова;Наталия;Владимировна;0
"4,5";53714;Постмодернистское название;Санкт-Петербург;Б;28260;Сарин;Михаил;Сергеевич;0
"4,5";53714;Постмодернистское название;Санкт-Петербург;Л;10586;Ершов;Павел;Михайлович;0
7;41444;Круассан де Мопассана;Санкт-Петербург;Л;54910;Пинчук;Антон;Алексеевич;0
7;41444;Круассан де Мопассана;Санкт-Петербург;Л;29887;Соколов;Андрей;Андреевич;0
7;41444;Круассан де Мопассана;Санкт-Петербург;Л;37865;Терёхин;Филипп;Алексеевич;0
7;41444;Круассан де Мопассана;Санкт-Петербург;Л;1055;Андреев;Дмитрий;Александрович;0
7;41444;Круассан де Мопассана;Санкт-Петербург;Л;16714;Крючков;Кирилл;Сергеевич;0
7;41444;Круассан де Мопассана;Санкт-Петербург;Л;109884;Гуляева;Татьяна;Владимировна;0
7;42483;Пахом Пихай;Хельсинки;Б;4730;Быков;Владислав;Владимирович;0
7;42483;Пахом Пихай;Хельсинки;Б;9188;Деркач;Ольга;Абрамовна;0
7;42483;Пахом Пихай;Хельсинки;Б;12474;Изъюров;Константин;Александрович;0
7;42483;Пахом Пихай;Хельсинки;Б;16329;Шагал;Ксения;Андреевна;0
7;42483;Пахом Пихай;Хельсинки;Б;35385;Шагал;Эдуард;Александрович;0
7;46356;Jus Naturale;Москва;Л;91978;Лаврущенко;Сергей;Анатольевич;0
7;46356;Jus Naturale;Москва;Л;80591;Корешков;Константин;Евгеньевич;0
7;46356;Jus Naturale;Москва;Л;19411;Максименко;Станислав;Владимирович;0
7;46356;Jus Naturale;Москва;Л;93713;Васильева;Елена;Юрьевна;0
7;46356;Jus Naturale;Москва;Б;106617;Шишов;Александр;Владимирович;0
7;46356;Jus Naturale;Москва;Б;96304;Тырышкин;Алексей;Владимирович;0
"9,5";54613;Зненацька;Одесса;Б;3767;Болган;Валерий;Сергеевич;0
"9,5";54613;Зненацька;Одесса;Б;36568;Штефан;Андрей;Валериевич;0
"9,5";54613;Зненацька;Одесса;Б;26465;Штефан;Елизавета;Германовна;0
"9,5";54613;Зненацька;Одесса;Л;116901;Шевцова;Екатерина;Сергеевна;0
"9,5";54613;Зненацька;Одесса;Л;63149;Чумак;Наталия;Григорьевна;0
"9,5";54613;Зненацька;Одесса;Л;110741;Немерцалов;Владимир;Владимирович;0
"9,5";56612;Отель у Слона;Москва;Л;15226;Колосовская;Мария;Николаевна;0
"9,5";56612;Отель у Слона;Москва;Л;15727;Коробейников;Александр;Геннадьевич;0
"9,5";56612;Отель у Слона;Москва;Л;24290;Пастухова;Мария;Владимировна;0
"9,5";56612;Отель у Слона;Москва;Л;56587;Овчинников;Олег;Витальевич;0
"9,5";56612;Отель у Слона;Москва;Л;89344;Самсонов;Денис;Васильевич;0
"12,5";3465;Лавка дона Мазоха;Кишинёв;Л;136747;Драмарецкая;Алина;;0
"12,5";3465;Лавка дона Мазоха;Кишинёв;Б;16146;Коцюруба;Максим;Владимирович;0
"12,5";3465;Лавка дона Мазоха;Кишинёв;Б;36281;Шихов;Сергей;Валерьевич;0
"12,5";3465;Лавка дона Мазоха;Кишинёв;Л;97598;Перлов;Марк;;0
"12,5";41366;Гидрою контры убит Чаушеску;Раменское;Б;71471;Худеев;Илья;Сергеевич;0
"12,5";41366;Гидрою контры убит Чаушеску;Раменское;Б;59066;Бойков;Виктор;Михайлович;0
"12,5";41366;Гидрою контры убит Чаушеску;Раменское;Б;53689;Тилипман;Антон;Михайлович;0
"12,5";41366;Гидрою контры убит Чаушеску;Раменское;Б;33236;Филин;Сергей;Викторович;0
"12,5";41366;Гидрою контры убит Чаушеску;Раменское;Л;25905;Потопаева;Вера;Григорьевна;0
"12,5";41366;Гидрою контры убит Чаушеску;Раменское;Л;16802;Кудрявцев;Андрей;Владимирович;0
"12,5";45585;Шестеро динго опять не взяли бинго;сборная;Б;66435;Коровин;Никита;Максимович;0
"12,5";45585;Шестеро динго опять не взяли бинго;сборная;Б;107161;Файзуллина;Карина;Радиковна;0
"12,5";45585;Шестеро динго опять не взяли бинго;сборная;Б;86795;Казначеев;Павел;Сергеевич;0
"12,5";45585;Шестеро динго опять не взяли бинго;сборная;Л;69678;Вознесенский;Сергей;Георгиевич;0
"12,5";45585;Шестеро динго опять не взяли бинго;сборная;Л;33620;Хаиткулов;Руслан;Гафурович;0
"12,5";45585;Шестеро динго опять не взяли бинго;сборная;Л;27522;Рыжов;Андрей;Андреевич;0
