Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;497;Тайга;Москва;К;12401;Игнатенков;Егор;Николаевич;0
1;497;Тайга;Москва;Б;8868;Даровских;Сергей;Александрович;0
1;497;Тайга;Москва;Б;13064;Калашников;Михаил;Сергеевич;0
1;497;Тайга;Москва;Б;16120;Котышов;Ярослав;Александрович;0
1;497;Тайга;Москва;Л;16332;Крапиль;Николай;Валерьевич;0
1;497;Тайга;Москва;Л;18332;Либер;Александр;Витальевич;0
2;45367;Гвардия;Москва;Б;26911;Фингеров;Александр;Александрович;0
2;45367;Гвардия;Москва;Б;19915;Марков;Александр;Валерьевич;0
2;45367;Гвардия;Москва;Б;36592;Штых;Алексей;Константинович;0
2;45367;Гвардия;Москва;Б;74382;Новосёлов;Михаил;Андреевич;0
2;45367;Гвардия;Москва;Л;505;Айзятулова;Иделия;Мукадясовна;0
2;45367;Гвардия;Москва;Л;26239;Трутнев;Олег;Сергеевич;0
4;6874;Церебрум;Москва;Б;33509;Фролов;Иван;Александрович;0
4;6874;Церебрум;Москва;Б;26818;Рекшинская;Анастасия;Ярославна;0
4;6874;Церебрум;Москва;Б;36035;Шередега;Алексей;Владимирович;0
4;6874;Церебрум;Москва;К;10509;Ермишкин;Александр;Константинович;0
4;6874;Церебрум;Москва;Б;32919;Фаттахов;Булат;Радифович;0
4;6874;Церебрум;Москва;Б;17296;Кунашко;Виталий;Валерьевич;0
4;27448;Keisecker;Киев;К;9094;Демяненко;Александр;Игоревич;0
4;27448;Keisecker;Киев;Б;40201;Кучерова;Ксения;Геннадьевна;0
4;27448;Keisecker;Киев;Б;19990;Мартыненко;Антон;Андреевич;0
4;27448;Keisecker;Киев;Б;35877;Шевченко;Богдан;Викторович;0
4;27448;Keisecker;Киев;Л;8532;Гурт;Евгений;Викторович;0
4;27448;Keisecker;Киев;Л;22327;Науменко;Евгений;Викторович;0
4;46670;Чёрный вепрь;Москва;Л;74413;Вахранёва;Елизавета;Сергеевна;0
4;46670;Чёрный вепрь;Москва;Л;3438;Биткин;Игорь;Владимирович;0
4;46670;Чёрный вепрь;Москва;Л;28751;Семушин;Иван;Николаевич;0
4;46670;Чёрный вепрь;Москва;Л;59140;Белозёров;Борис;Сергеевич;0
4;46670;Чёрный вепрь;Москва;Л;4270;Брутер;Александра;Владимировна;0
4;46670;Чёрный вепрь;Москва;Л;72156;Паксютов;Георгий;Давидович;0
"6,5";251;Пентиум;Сухуми;Б;397;Агладзе;Николай;Важаевич;0
"6,5";251;Пентиум;Сухуми;Б;30059;Сологашвили;Андро;;0
"6,5";251;Пентиум;Сухуми;Б;20753;Метревели;Ия;Феликсовна;0
"6,5";251;Пентиум;Сухуми;Б;24152;Папаскири;Теймураз;;0
"6,5";251;Пентиум;Сухуми;Б;26628;Рапава;Давид;Зурабович;0
"6,5";251;Пентиум;Сухуми;Б;6280;Габричидзе;Гаги;;0
"6,5";4777;Южный Парк;Одесса;Б;7991;Гребцов;Владислав;Владимирович;0
"6,5";4777;Южный Парк;Одесса;К;26243;Пручковский;Николай;Алексеевич;0
"6,5";4777;Южный Парк;Одесса;Б;27229;Рубан;Денис;Васильевич;0
"6,5";4777;Южный Парк;Одесса;Б;30565;Стефанчук;Анатолий;Юрьевич;0
"6,5";4777;Южный Парк;Одесса;Б;35920;Шевчук-Иркмаан;Владимир;Викторович;0
"6,5";4777;Южный Парк;Одесса;Л;96079;Горавская;Ирина;Вячеславовна;0
8;38064;Памяти Пауля;Москва;Б;4637;Буторин;Антон;Александрович;0
8;38064;Памяти Пауля;Москва;Б;56000;Коватенков;Евгений;Николаевич;0
8;38064;Памяти Пауля;Москва;Б;27159;Романчиков;Алексей;Александрович;0
8;38064;Памяти Пауля;Москва;Л;21452;Молощенков;Георгий;Всеволодович;0
8;38064;Памяти Пауля;Москва;Л;6482;Галачян;Ким;Гагикович;0
8;38064;Памяти Пауля;Москва;Б;44823;Цветков;Владимир;Владимирович;0
10;264;Джокер;Саратов;Б;46979;Буглак;Екатерина;Александровна;0
10;264;Джокер;Саратов;Б;12160;Иванов;Михаил;Андреевич;0
10;264;Джокер;Саратов;Б;25323;Пожаров;Михаил;Владимирович;0
10;264;Джокер;Саратов;Б;17746;Лазарев;Михаил;Сергеевич;0
10;26692;Сирвента;Саратов;Б;1062;Андреев;Кирилл;Александрович;0
10;26692;Сирвента;Саратов;Б;12234;Иванова;Елизавета;Андреевна;0
10;26692;Сирвента;Саратов;К;28440;Свешникова;Екатерина;Владиславовна;0
10;26692;Сирвента;Саратов;Б;33293;Философов;Игорь;Юрьевич;0
10;46669;Команда Полины Гершберг;Москва;Л;6965;Гершберг;Полина;Вадимовна;0
10;46669;Команда Полины Гершберг;Москва;Л;6207;Выдревич;Марианна;Михайловна;0
10;46669;Команда Полины Гершберг;Москва;Л;37933;Новокщёнов;Кирилл;Алексеевич;0
10;46669;Команда Полины Гершберг;Москва;Л;33271;Филиппов;Юрий;Станиславович;0
10;46669;Команда Полины Гершберг;Москва;Л;21346;Могильда;Мария;Александровна;0
10;46669;Команда Полины Гершберг;Москва;Л;10763;Жаркевич;Иван;Михайлович;0
13;641;Братья;Тель-Авив;Б;12747;Исраэлит;Валентин;Наумович;0
13;641;Братья;Тель-Авив;Б;18160;Лейбман;Олег;;0
