Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;3948;Ривнэ;Ровно;Б;2735;Бачук;Александр;Анатольевич;3
1;3948;Ривнэ;Ровно;Б;26868;Рехтман;Павел;Владимирович;23
1;3948;Ривнэ;Ровно;К;25650;Попик;Владимир;Владимирович;1
1;3948;Ривнэ;Ровно;Б;10532;Ермоленко;Виталий;Вячеславович;123
1;3948;Ривнэ;Ровно;Л;16549;Кроль;Мирослав;Иванович;123
1;3948;Ривнэ;Ровно;Б;4213;Брижатый;Андрей;Владимирович;123
1;3948;Ривнэ;Ровно;Б;7228;Гнесь;Вадим;Николаевич;123
1;3948;Ривнэ;Ровно;Б;3726;Бойко;Василий;Николаевич;123
1;3948;Ривнэ;Ровно;Б;3056;Белый;Геннадий;Анатольевич;123
2;27124;Тойвово;Львов;Б;40341;Хлевной;Александр;Викторович;123
2;27124;Тойвово;Львов;Б;32252;Трухан;Юрий;Степанович;12
2;27124;Тойвово;Львов;Б;65744;Розговский;Владимир;Евгеньевич;12
2;27124;Тойвово;Львов;Б;26862;Реутский;Владимир;Викторович;123
2;27124;Тойвово;Львов;Б;26532;Стрильчук;Лариса;Николаевна;123
2;27124;Тойвово;Львов;Б;63891;Полищук;Дмитрий;Александрович;3
2;27124;Тойвово;Львов;Б;53512;Полищук;Кристина;Александровна;123
3;1137;Каисса - Дикий сад;Николаев;Б;32208;Трощенко;Павел;Геннадьевич;123
3;1137;Каисса - Дикий сад;Николаев;Б;29221;Синявский;Виталий;Сергеевич;123
3;1137;Каисса - Дикий сад;Николаев;Б;26710;Рахмилевич;Олег;Дмитриевич;123
3;1137;Каисса - Дикий сад;Николаев;Б;18603;Лобунько;Игорь;Яковлевич;23
3;1137;Каисса - Дикий сад;Николаев;Б;17557;Кухаренко;Денис;Григорьевич;123
3;1137;Каисса - Дикий сад;Николаев;Б;16799;Кудрявцев;Александр;Александрович;123
3;1137;Каисса - Дикий сад;Николаев;Б;8240;Грищук;Андрей;Васильевич;123
4;101;Славяне;Днепр (Днепропетровск);Б;36639;Шульга;Александр;Сергеевич;123
4;101;Славяне;Днепр (Днепропетровск);Б;29245;Сирота;Дмитрий;Геннадьевич;1
4;101;Славяне;Днепр (Днепропетровск);Б;18913;Лунёва;Юлия;Алексеевна;123
4;101;Славяне;Днепр (Днепропетровск);Б;14596;Кобзарева;Анна;Олеговна;23
4;101;Славяне;Днепр (Днепропетровск);Б;7359;Головий;Сергей;Владимирович;123
4;101;Славяне;Днепр (Днепропетровск);Б;2251;Балазанова;Оксана;Евгеньевна;123
4;101;Славяне;Днепр (Днепропетровск);К;23751;Остроглазов;Андрей;Александрович;123
5;8328;Finntrolls;Львов;Б;25385;Полещук;Елена;Сергеевна;123
5;8328;Finntrolls;Львов;Б;23021;Малюх;Кристина;Васильевна;123
5;8328;Finntrolls;Львов;Б;19989;Мартын;Максим;Николаевич;123
5;8328;Finntrolls;Львов;Б;19673;Малюх;Тарас;Григорьевич;123
5;8328;Finntrolls;Львов;Б;18985;Лысенко;Андрей;Степанович;123
5;8328;Finntrolls;Львов;Б;42441;Гнидь;Николай;Богданович;123
6;3444;МИФ;Киев;Б;37284;Яковлева;Татьяна;Александровна;123
6;3444;МИФ;Киев;Б;35877;Шевченко;Богдан;Викторович;23
6;3444;МИФ;Киев;Б;64768;Шапошников;Антон;Олегович;1
6;3444;МИФ;Киев;Б;30594;Столяревич;Полина;Михайловна;123
6;3444;МИФ;Киев;Б;15845;Коротков;Сергей;Игоревич;123
6;3444;МИФ;Киев;Б;58844;Гаврюшенко;Анна;Сергеевна;13
6;3444;МИФ;Киев;Б;1540;Артюх;Юлия;Валерьевна;123
"7,5";4777;Южный Парк;Одесса;Л;150;Вельможко;Алёна;Анатольевна;23
"7,5";4777;Южный Парк;Одесса;Б;35920;Шевчук-Иркмаан;Владимир;Викторович;123
"7,5";4777;Южный Парк;Одесса;Б;32788;Уцеховский;Владислав;Борисович;12
"7,5";4777;Южный Парк;Одесса;Б;7991;Гребцов;Владислав;Владимирович;12
"7,5";4777;Южный Парк;Одесса;Б;67902;Адамовский;Дмитрий;Леонидович;123
