Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
"1,5";6424;Щщщщщи;Москва;Л;36120;Шибанов;Серафим;Александрович;0
"1,5";6424;Щщщщщи;Москва;Л;31630;Тимофеева;Анастасия;Витальевна;0
"1,5";6424;Щщщщщи;Москва;Л;23967;Пактовская;Галина;Александровна;0
"1,5";6424;Щщщщщи;Москва;Л;23079;Носова;Мария;Андреевна;0
"1,5";6424;Щщщщщи;Москва;Л;10083;Дягилев;Дмитрий;Андреевич;0
"1,5";6424;Щщщщщи;Москва;Л;3438;Биткин;Игорь;Владимирович;0
"1,5";45367;Слепил Бабус Колобка;Москва;Б;36592;Штых;Алексей;Константинович;0
"1,5";45367;Слепил Бабус Колобка;Москва;Б;19915;Марков;Александр;Валерьевич;0
"1,5";45367;Слепил Бабус Колобка;Москва;Б;74382;Новосёлов;Михаил;Андреевич;0
"1,5";45367;Слепил Бабус Колобка;Москва;Л;18194;Кленницкая;Мария;Владимировна;0
"1,5";45367;Слепил Бабус Колобка;Москва;Л;31848;Тобенгауз;Александр;Маркович;0
"1,5";45367;Слепил Бабус Колобка;Москва;Б;24850;Печеный;Александр;Павлович;0
3;53714;Постмодернистское название;Санкт-Петербург;Б;12313;Иванченко;Сергей;Леонидович;0
3;53714;Постмодернистское название;Санкт-Петербург;К;37718;Петров;Дмитрий;Николаевич;0
3;53714;Постмодернистское название;Санкт-Петербург;Б;27499;Рыжанова;Наталия;Владимировна;0
3;53714;Постмодернистское название;Санкт-Петербург;Б;28260;Сарин;Михаил;Сергеевич;0
3;53714;Постмодернистское название;Санкт-Петербург;Л;31493;Терентьев;Сергей;Александрович;0
3;53714;Постмодернистское название;Санкт-Петербург;Л;90663;Воробьёв;Никита;Игоревич;0
4;27448;Keisecker;Киев;Б;3278;Беседин;Олег;Олегович;0
4;27448;Keisecker;Киев;Л;7267;Гогилашвили;Елизавета;Миризоневна;0
4;27448;Keisecker;Киев;К;9094;Демяненко;Александр;Игоревич;0
4;27448;Keisecker;Киев;Б;19990;Мартыненко;Антон;Андреевич;0
4;27448;Keisecker;Киев;Л;19992;Мартыненко;Андрей;Олегович;0
4;27448;Keisecker;Киев;Б;40201;Кучерова;Ксения;Геннадьевна;0
"7,5";55;Мираж;Самара;Л;12904;Кадыров;Ленар;Равилевич;0
"7,5";55;Мираж;Самара;Л;15526;Конькова;Елена;Александровна;0
"7,5";55;Мираж;Самара;Б;24127;Паншин;Денис;Евгеньевич;0
"7,5";55;Мираж;Самара;Б;27009;Рождествин;Александр;Олегович;0
"7,5";55;Мираж;Самара;Б;27622;Рябых;Николай;Георгиевич;0
"7,5";208;Вист!;Герцлия;Б;7244;Говердовский;Владислав;;0
"7,5";208;Вист!;Герцлия;Б;20569;Мелехсон;Виктория;;0
"7,5";208;Вист!;Герцлия;Б;20982;Мироненко;Мария;Сергеевна;0
"7,5";208;Вист!;Герцлия;Л;9801;Дружинин;Егор;Александрович;0
