Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;2376;Мы;Ростов-на-Дону;Б;6069;Воронежская;Виктория;Валерьевна;0
1;2376;Мы;Ростов-на-Дону;Б;10490;Ермакова;Аида;;0
1;2376;Мы;Ростов-на-Дону;Б;11480;Захаров;Алексей;Олегович;0
1;2376;Мы;Ростов-на-Дону;Б;14435;Климова;Елена;Николаевна;0
1;2376;Мы;Ростов-на-Дону;Б;24529;Пермяков;Станислав;Валентинович;0
1;2376;Мы;Ростов-на-Дону;Б;31026;Сучков;Дмитрий;Анатольевич;0
2;227;Каррамба;Ростов-на-Дону;Б;15647;Корзун;Александра;Николаевна;0
2;227;Каррамба;Ростов-на-Дону;Б;15648;Корзун;Дмитрий;Валерьевич;0
2;227;Каррамба;Ростов-на-Дону;Б;20768;Мешалкин;Андрей;Витальевич;0
2;227;Каррамба;Ростов-на-Дону;Б;26815;Рейтман;Виктория;Витольдовна;0
2;227;Каррамба;Ростов-на-Дону;Б;28404;Саяпин;Вячеслав;Владимирович;0
2;227;Каррамба;Ростов-на-Дону;Л;30335;Стакун;Алексей;Вадимович;0
3;4795;Большая Берта;Ростов-на-Дону;Б;7169;Глумов;Илья;Михайлович;0
3;4795;Большая Берта;Ростов-на-Дону;Б;9624;Донскова;Наталья;;0
3;4795;Большая Берта;Ростов-на-Дону;Б;23170;Объедко;Юлия;Сергеевна;0
3;4795;Большая Берта;Ростов-на-Дону;Л;26600;Ракицкий;Эдуард;Алексеевич;0
3;4795;Большая Берта;Ростов-на-Дону;Л;31808;Ткач;Оксана;Владимировна;0
3;4795;Большая Берта;Ростов-на-Дону;Б;33114;Федяев;Александр;Игоревич;0
3;4795;Большая Берта;Ростов-на-Дону;Б;34361;Цветянский;Алексей;Витальевич;0
4;4949;Игры разума;Ростов-на-Дону;Б;17860;Лаптев;Игорь;Александрович;0
4;4949;Игры разума;Ростов-на-Дону;Л;24839;Пец;Екатерина;Николаевна;0
4;4949;Игры разума;Ростов-на-Дону;Б;26036;Прищепа;Анастасия;Васильевна;0
4;4949;Игры разума;Ростов-на-Дону;Б;26686;Рахимов;Азамат;Равшанович;0
4;4949;Игры разума;Ростов-на-Дону;К;27541;Рыльков;Игорь;Сергеевич;0
4;4949;Игры разума;Ростов-на-Дону;Б;32679;Урушадзе;Амиран;Тариелович;0
4;4949;Игры разума;Ростов-на-Дону;Л;37288;Якубенко;Сергей;Вячеславович;0
5;7024;5+1;Ростов-на-Дону;Б;1428;Арбузов;Евгений;;0
5;7024;5+1;Ростов-на-Дону;Л;5399;Верескун;Анастасия;Андреевна;0
5;7024;5+1;Ростов-на-Дону;Л;5530;Вигриян;Марина;;0
5;7024;5+1;Ростов-на-Дону;Б;15915;Корякина;Юлия;Олеговна;0
5;7024;5+1;Ростов-на-Дону;Б;29707;Федяева;Оксана;Юрьевна;0
5;7024;5+1;Ростов-на-Дону;Л;32955;Федоренко;Александра;;0
5;7024;5+1;Ростов-на-Дону;Б;37974;Гераськина;Наталья;Алексеевна;0
5;7024;5+1;Ростов-на-Дону;Л;57300;Крылова;Марина;;0
6;5149;Жабы;Ростов-на-Дону;;;;;;
7;7112;32;Ростов-на-Дону;Б;2910;Беленко;Екатерина;Ильинична;0
7;7112;32;Ростов-на-Дону;Б;7203;Глушко;Наталья;;0
7;7112;32;Ростов-на-Дону;Л;16825;Кудрявцева;Мария;;0
7;7112;32;Ростов-на-Дону;Б;23960;Пак;Юлия;;0
7;7112;32;Ростов-на-Дону;Б;24340;Пахомов;Вадим;;0
8;5534;Мышерокеры с Марса;Ростов-на-Дону;;;;;;
9;4798;Лигейя;Ростов-на-Дону;Б;22534;Нестеренко;Татьяна;Викторовна;0
9;4798;Лигейя;Ростов-на-Дону;Л;28196;Сапова;Ксения;;0
9;4798;Лигейя;Ростов-на-Дону;Б;30620;Стратанович;Ольга;Николаевна;0
9;4798;Лигейя;Ростов-на-Дону;Б;32283;Тубина;Татьяна;Викторовна;0
9;4798;Лигейя;Ростов-на-Дону;Б;35198;Чубарьян;Артём;;0
9;4798;Лигейя;Ростов-на-Дону;Б;36823;Щербакова;Анастасия;Геннадьевна;0
