Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;1;Неспроста;Москва;Л;1560;Арутюнов;Евгений;Наполеонович;0
1;1;Неспроста;Москва;Л;2935;Белкин;Анатолий;Рафаилович;0
1;1;Неспроста;Москва;Л;2942;Белкина;Анна;Анатольевна;0
1;1;Неспроста;Москва;Л;2943;Белкина;Маргарита;Петровна;0
1;1;Неспроста;Москва;Л;3270;Бершидский;Юрий;Германович;0
1;1;Неспроста;Москва;Л;11111;Забуслаев;Вячеслав;Николаевич;0
1;1;Неспроста;Москва;Л;18935;Лурье;Дмитрий;Борисович;0
1;1;Неспроста;Москва;Л;36497;Шоргин;Сергей;Яковлевич;0
2;3;Команда Ильи Иткина;Москва;Л;4551;Бурлак;Светлана;Анатольевна;0
2;3;Команда Ильи Иткина;Москва;Л;12770;Иткин;Илья;Борисович;0
2;3;Команда Ильи Иткина;Москва;Л;23723;Остров;Григорий;Аронович;0
2;3;Команда Ильи Иткина;Москва;Л;24290;Пастухова;Мария;Владимировна;0
2;3;Команда Ильи Иткина;Москва;Л;30475;Степанов;Владимир;Владимирович;0
2;3;Команда Ильи Иткина;Москва;Л;37615;Калашников;Вадим;Эдуардович;0
3;5;Команда Кузьмина;Москва;Л;1603;Архипова;Лариса;Вячеславовна;0
3;5;Команда Кузьмина;Москва;Л;7144;Глинберг;Владислав;Александрович;0
3;5;Команда Кузьмина;Москва;Л;12119;Иванов;Дмитрий;Александрович;0
3;5;Команда Кузьмина;Москва;Л;17050;Кузьмин;Андрей;Викторович;0
3;5;Команда Кузьмина;Москва;Л;20612;Мельников;Валентин;Викторович;0
3;5;Команда Кузьмина;Москва;Л;35065;Чигидин;Борис;Викторович;0
3;5;Команда Кузьмина;Москва;Л;52205;Поляков;Максим;;0
4;2;Афина;Москва;Л;2938;Белкин;Владимир;Григорьевич;0
4;2;Афина;Москва;Л;13551;Карлинский;Вадим;Леонидович;0
4;2;Афина;Москва;Л;15442;Коноваленко;Дмитрий;Николаевич;0
4;2;Афина;Москва;Л;23579;Орлова;Елена;Михайловна;0
4;2;Афина;Москва;Л;25882;Поташев;Максим;Оскарович;0
4;2;Афина;Москва;Л;35001;Черушев;Юрий;Николаевич;0
4;2;Афина;Москва;Л;49147;Абрамович;Игорь;Лейбович;0
4;2;Афина;Москва;Л;52206;Пальцева;Елена;Александровна;0
5;670;Ксеп;Москва;Л;2694;Бахарев;Игорь;Олегович;0
5;670;Ксеп;Москва;Л;4060;Бороздина;Светлана;Вячеславовна;0
5;670;Ксеп;Москва;Л;20691;Мереминский;Станислав;Григорьевич;0
5;670;Ксеп;Москва;Л;22935;Новиков;Илья;Сергеевич;0
5;670;Ксеп;Москва;Л;28513;Севриновский;Владимир;Дмитриевич;0
5;670;Ксеп;Москва;Л;29800;Снятковский;Антон;Михайлович;0
5;670;Ксеп;Москва;Л;7071;Гитник;Александр;Борисович;0
6;312;Социал-демократы;Москва;Л;3800;Болотина;Надежда;Вячеславовна;0
6;312;Социал-демократы;Москва;Л;5130;Васильева;Арина;Евгеньевна;0
6;312;Социал-демократы;Москва;Л;5935;Володин;Павел;Владимирович;0
6;312;Социал-демократы;Москва;Л;18036;Левандовский;Михаил;Ильич;0
6;312;Социал-демократы;Москва;Л;19599;Малышев;Павел;Михайлович;0
6;312;Социал-демократы;Москва;Л;22482;Немучинский;Роман;Борисович;0
6;312;Социал-демократы;Москва;Л;30990;Сухачёв;Пётр;Андреевич;0
6;312;Социал-демократы;Москва;Л;52207;Курмашёва;Наиля;;0
7;28674;Малый шлем;Москва;Л;3081;Белявская;Нина;Олеговна;0
7;28674;Малый шлем;Москва;Л;3083;Белявский;Дмитрий;Михайлович;0
7;28674;Малый шлем;Москва;Л;5195;Вассерман;Анатолий;Александрович;0
7;28674;Малый шлем;Москва;Л;18198;Ленский;Андрей;Юрьевич;0
7;28674;Малый шлем;Москва;Л;18809;Луговская;Татьяна;Валентиновна;0
7;28674;Малый шлем;Москва;Л;52208;Якимова;Евгения;;0
7;28674;Малый шлем;Москва;Л;52209;Зуев;Юрий;;0
7;28674;Малый шлем;Москва;Л;52210;Студёнов;Алексей;;0
8;5923;Команда Юлии Силинг;Москва;Л;707;Александрова;Елена;Андреевна;0
8;5923;Команда Юлии Силинг;Москва;Л;2005;Бавин;Пётр;Сергеевич;0
8;5923;Команда Юлии Силинг;Москва;Л;26581;Райбман;Михаил;Эдуардович;0
8;5923;Команда Юлии Силинг;Москва;Л;26582;Райбман;Наталья;Николаевна;0
8;5923;Команда Юлии Силинг;Москва;Л;52203;Силинг;Юлия;Мироновна;0
8;5923;Команда Юлии Силинг;Москва;Л;52211;Козинцев;Сергей;Николаевич;0
9;29108;Дубовая роща;Москва;Л;4712;Пряжникова;Ольга;Владимировна;0
9;29108;Дубовая роща;Москва;Л;14355;Клементьев;Валерий;Викторович;0
9;29108;Дубовая роща;Москва;Л;18070;Левина;Ольга;Анатольевна;0
9;29108;Дубовая роща;Москва;Л;32979;Фёдоров;Виталий;Витальевич;0
9;29108;Дубовая роща;Москва;Л;33899;Хашимов;Юрий;Абдумажитович;0
9;29108;Дубовая роща;Москва;Л;33934;Хейфец;Борис;;0
9;29108;Дубовая роща;Москва;Л;52213;Ковырялин;Олег;;0
9;29108;Дубовая роща;Москва;Л;52214;Скаков;Алексей;;0
10;2687;Полный Физтех;Долгопрудный;Л;14065;Кинёв;Александр;Николаевич;0
10;2687;Полный Физтех;Долгопрудный;Л;19753;Мамонтов;Денис;Игоревич;0
10;2687;Полный Физтех;Долгопрудный;Л;29032;Сидоров;Максим;Владимирович;0
10;2687;Полный Физтех;Долгопрудный;Л;29656;Смирнова;Александра;;0
