Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;299;Команда Гусейнова;Баку;Б;475;Азизова;Джамиля;;0
1;299;Команда Гусейнова;Баку;Б;323;Агаев;Заур;Фуад оглы;0
1;299;Команда Гусейнова;Баку;Б;19170;Мадатов;Эмиль;Борисович;0
1;299;Команда Гусейнова;Баку;Б;23537;Оркодашвили;Роман;Александрович;0
1;299;Команда Гусейнова;Баку;Б;59;Абдулла;Руфат;Чингиз оглы;0
1;299;Команда Гусейнова;Баку;К;8610;Гусейнов;Фаик;Мирза Гусейн оглы;0
2;6075;Слон в удаве;Баку;Б;21889;Муршудли;Азиз;Октай оглы;0
2;6075;Слон в удаве;Баку;Б;36115;Шибаев;Олег;Юрьевич;0
2;6075;Слон в удаве;Баку;Л;49160;Мусаев;Фуад;Бекир оглы;0
2;6075;Слон в удаве;Баку;Л;19153;Магеррамов;Октай;Аваз оглы;0
2;6075;Слон в удаве;Баку;Б;19703;Мамедов;Джавид;Бахтияр оглы;0
2;6075;Слон в удаве;Баку;Б;12033;Ибрагимова;Нигяр;Али гызы;0
3;243;Команда Касумова;Баку;Л;32579;Уланов;Алексей;Станиславович;0
3;243;Команда Касумова;Баку;Б;476;Азимов;Анар;Беюкага оглы;0
3;243;Команда Касумова;Баку;Б;22133;Наджафли;Рауф;Джафар оглы;0
3;243;Команда Касумова;Баку;Б;1872;Ахундов;Аднан;Фариз оглы;0
3;243;Команда Касумова;Баку;Б;31184;Талыбов;Эльман;Эльдар оглы;0
3;243;Команда Касумова;Баку;К;13721;Касумов;Балаш;Алекпер оглы;0
4;245;Айастан;Ереван;Б;19565;Малоян;Вааг;Анриевич;0
4;245;Айастан;Ереван;Л;24757;Петросян;Артём;Микаэлович;0
4;245;Айастан;Ереван;Б;639;Алавердян;Арутюн;Рудикович;0
4;245;Айастан;Ереван;Б;278;Аветисян;Араик;Самвелович;0
4;245;Айастан;Ереван;Б;30530;Степанян;Александр;Маратович;0
4;245;Айастан;Ереван;Б;20345;Махмурян;Ева;Ашотовна;0
5;6521;Эверест;Баку;Л;27879;Садыхов;Саид;Микайыл оглы;0
5;6521;Эверест;Баку;Б;8500;Гурбанов;Джавид;Галиб оглы;0
5;6521;Эверест;Баку;Л;1907;Бабаева;Гюнель;Рафик гызы;0
5;6521;Эверест;Баку;Б;33672;Халилов;Илькин;Мунис оглы;0
5;6521;Эверест;Баку;Б;2054;Бадалбейли;Джавид;Хикмет оглы;0
5;6521;Эверест;Баку;Б;34480;Цурков;Максим;Сергеевич;0
6;232;Галахад;Тбилиси;Б;6770;Гварамия;Ника;;0
6;232;Галахад;Тбилиси;Б;19166;Маградзе;Зураб;;0
6;232;Галахад;Тбилиси;Б;35339;Чхеидзе;Леван;;0
6;232;Галахад;Тбилиси;Б;15598;Корахашвили;Тамара;;0
6;232;Галахад;Тбилиси;Б;35617;Шарашидзе;Тамара;;0
6;232;Галахад;Тбилиси;Б;45780;Бакрадзе;Георгий;Нугзарович;0
8;251;Пентиум;Сухуми;Л;21647;Мосидзе;Георгий;Шалвович;0
8;251;Пентиум;Сухуми;Б;24152;Папаскири;Теймураз;;0
8;251;Пентиум;Сухуми;Б;6280;Габричидзе;Гаги;;0
8;251;Пентиум;Сухуми;Б;397;Агладзе;Николай;Важаевич;0
8;251;Пентиум;Сухуми;Б;20753;Метревели;Ия;Феликсовна;0
8;251;Пентиум;Сухуми;Б;26628;Рапава;Давид;Зурабович;0
8;640;Перезагрузка;Ереван;Л;12915;Казазян;Айк;Андраникович;0
8;640;Перезагрузка;Ереван;Б;19811;Манукян;Сурен;Агасиевич;0
8;640;Перезагрузка;Ереван;Л;6794;Геворкян;Альберт;;0
8;640;Перезагрузка;Ереван;Б;29973;Солахян;Павел;Викторович;0
8;640;Перезагрузка;Ереван;К;16154;Кочарян;Тигран;Робертович;0
8;1025;ДАФ;Ереван;Б;658;Аланакян;Нора;Амиковна;0
8;1025;ДАФ;Ереван;Б;8118;Григорян;Левон;Рудольфович;0
8;1025;ДАФ;Ереван;Б;20657;Мельян;Ашот;;0
8;1025;ДАФ;Ереван;Б;28544;Седракян;Маргар;Седракович;0
8;1025;ДАФ;Ереван;Б;6708;Гаряка;Асмик;Александровна;0
8;1025;ДАФ;Ереван;Б;22734;Никогосян;Левон;Анатольевич;0
10;347;Инкогнито;Тбилиси;Л;30823;Суладзе;Георгий;;0
10;347;Инкогнито;Тбилиси;Б;61799;Джардени;Авигдор;;0
10;347;Инкогнито;Тбилиси;Б;31997;Топуридзе;Леван;;0
10;347;Инкогнито;Тбилиси;Б;18587;Лобжанидзе;Валериан;;0
