Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
2;1510;Шулер;Могилёв;Б;14566;Князев;Павел;Борисович;0
2;1510;Шулер;Могилёв;Б;4683;Бучнев;Максим;Сергеевич;0
2;1510;Шулер;Могилёв;Б;14353;Клекель;Андрей;Фёдорович;0
2;1510;Шулер;Могилёв;Б;36148;Шилко;Дмитрий;Михайлович;0
2;1510;Шулер;Могилёв;Б;21263;Мишкин;Борис;Аронович;0
2;1510;Шулер;Могилёв;Б;15691;Корнеев;Дмитрий;Игоревич;0
2;2821;Хунвейбины;Минск;Б;20982;Мироненко;Мария;Сергеевна;0
2;2821;Хунвейбины;Минск;Л;5943;Володченко;Анатолий;Дмитриевич;0
2;2821;Хунвейбины;Минск;Л;29451;Скумс;Дмитрий;Валентинович;0
2;2821;Хунвейбины;Минск;Л;28442;Свиб;Алина;Феликсовна;0
2;2821;Хунвейбины;Минск;Б;27733;Савин;Александр;Николаевич;0
2;2821;Хунвейбины;Минск;Б;6155;Восканян;Арсен;Сейрапович;0
2;2821;Хунвейбины;Минск;Л;4872;Ваксман;Евгений;Ефимович;0
2;40043;Summa Technologiae;Минск;Л;1000;Виниченко;Анна;Владимировна;0
2;40043;Summa Technologiae;Минск;Б;3208;Берёзко;Ольга;Михайловна;0
2;40043;Summa Technologiae;Минск;Б;27429;Рух;Аркадий;Иосифович;0
2;40043;Summa Technologiae;Минск;Б;32951;Федина;Татьяна;Владимировна;0
2;40043;Summa Technologiae;Минск;Б;30703;Струй;Виталий;Вячеславович;0
2;40043;Summa Technologiae;Минск;Б;6284;Габрусевич;Станислав;Александрович;0
5;39;Пилигрим;Новополоцк;Б;46583;Хмаров;Сергей;Григорьевич;0
5;39;Пилигрим;Новополоцк;Б;36090;Шестопалова;Ольга;Евгеньевна;0
5;39;Пилигрим;Новополоцк;Б;30601;Стома;Алексей;Львович;0
5;39;Пилигрим;Новополоцк;Б;27562;Рычкова;Алеся;Александровна;0
5;39;Пилигрим;Новополоцк;К;15011;Козловский;Павел;Анатольевич;0
5;2897;Кефирные грибки;Минск;Б;4715;Буян;Сергей;Михайлович;0
5;2897;Кефирные грибки;Минск;К;19898;Маркелов;Павел;Борисович;0
5;2897;Кефирные грибки;Минск;Б;27824;Савчук;Виктор;Викторович;0
5;2897;Кефирные грибки;Минск;Б;32703;Усенко;Иван;Александрович;0
5;2897;Кефирные грибки;Минск;Б;32704;Усенко;Павел;Александрович;0
5;2897;Кефирные грибки;Минск;Б;32899;Фарино;Анна;Константиновна;0
5;6936;Хронически разумные United;Минск;Б;29202;Синкевич;Кирилл;Владимирович;0
5;6936;Хронически разумные United;Минск;Б;20298;Матюхин;Александр;Евгеньевич;0
5;6936;Хронически разумные United;Минск;Б;19510;Малецкий;Павел;Андреевич;0
5;6936;Хронически разумные United;Минск;Б;5983;Волчок;Алексей;Владимирович;0
5;6936;Хронически разумные United;Минск;Б;2758;Башлыкевич;Сергей;Иосифович;0
5;6936;Хронически разумные United;Минск;К;7551;Гончаров;Алексей;Александрович;0
8;191;МаФи;Минск;Б;12456;Изварина;Светлана;Сергеевна;0
8;191;МаФи;Минск;Б;67127;Иоков;Антон;Сергеевич;0
8;191;МаФи;Минск;Б;34153;Хотин;Павел;Игоревич;0
8;191;МаФи;Минск;Б;27831;Сагалович;Михаил;Борисович;0
8;1165;АМО-Натюрлих;Минск;Б;73655;Залесская;Галина;Леонидовна;0
