Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;216;Инк;Нью-Йорк;К;4223;Бриф;Константин;Михайлович;0
1;216;Инк;Нью-Йорк;Б;13811;Кацыв;Роман;Израилевич;0
1;216;Инк;Нью-Йорк;Л;18047;Левентул;Захар;Моисеевич;0
1;216;Инк;Нью-Йорк;Б;30072;Солодухин;Александр;Яковлевич;0
1;216;Инк;Нью-Йорк;Б;30073;Солодухин;Вадим;Яковлевич;0
2;1733;Суббота 13;Нью-Йорк;Л;6832;Гельзайд;Елена;;0
2;1733;Суббота 13;Нью-Йорк;Б;7476;Гольденштейн;Олег;Михайлович;0
2;1733;Суббота 13;Нью-Йорк;Б;10936;Житомирский;Александр;;0
2;1733;Суббота 13;Нью-Йорк;Б;12618;Ионтель;Римма;Михайловна;0
2;1733;Суббота 13;Нью-Йорк;Б;23723;Остров;Григорий;Аронович;0
2;1733;Суббота 13;Нью-Йорк;Л;23724;Острова;Екатерина;;0
2;1733;Суббота 13;Нью-Йорк;К;36537;Шпунгин;Игорь;Абрамович;0
3;799;Почти соседи;Нью-Йорк;Б;2448;Барановский;Вадим;Изольевич;0
3;799;Почти соседи;Нью-Йорк;Б;7935;Грамагин;Владимир;Сергеевич;0
3;799;Почти соседи;Нью-Йорк;Л;11061;Журавский;Александр;;0
3;799;Почти соседи;Нью-Йорк;Б;19152;Магдыч;Ирина;;0
3;799;Почти соседи;Нью-Йорк;Б;28012;Сальгадо;Елизавета;;0
3;799;Почти соседи;Нью-Йорк;Б;32858;Файнберг;Роман;;0
4;1099;Дом;Бостон;Л;17868;Лапшин;Илья;;0
4;1099;Дом;Бостон;Б;19231;Майданский;Максим;;0
4;1099;Дом;Бостон;Б;28988;Сиденко;Сергей;;0
4;1099;Дом;Бостон;Б;34649;Чебыкин;Денис;;0
4;1099;Дом;Бостон;Л;36190;Шинделевич;Леонид;;0
4;1099;Дом;Бостон;Л;37132;Юсупов;Роман;;0
5;5127;Братья КарамазЛовы;Нью-Йорк;Б;602;Аксёнов;Игорь;Игоревич;0
5;5127;Братья КарамазЛовы;Нью-Йорк;Л;5199;Вассерман;Юлий;Владимирович;0
5;5127;Братья КарамазЛовы;Нью-Йорк;Б;7482;Гольдштейн;Игорь;Иосифович;0
5;5127;Братья КарамазЛовы;Нью-Йорк;Л;18259;Лернер;Павел;;0
5;5127;Братья КарамазЛовы;Нью-Йорк;Л;32738;Устиловский;Илья;Семёнович;0
5;5127;Братья КарамазЛовы;Нью-Йорк;Б;38005;Меркин;Семён;;0
6;6687;Крысота;Бостон;Б;8168;Гриншпун;Вадим;;0
6;6687;Крысота;Бостон;Б;12981;Казаченко;Виктория;;0
6;6687;Крысота;Бостон;Л;12983;Казаченко;Сергей;;0
6;6687;Крысота;Бостон;Б;14794;Ковтун;Андрей;;0
6;6687;Крысота;Бостон;Б;24285;Пастернак;Лера;;0
6;6687;Крысота;Бостон;Б;26235;Прусаков;Александр;;0
7;5128;Виагра;Нью-Йорк;Б;13350;Каплан;Анна;;0
7;5128;Виагра;Нью-Йорк;Б;13348;Каплан;Алексей;;0
7;5128;Виагра;Нью-Йорк;Б;14332;Клебанов;Евгений;;0
7;5128;Виагра;Нью-Йорк;Б;16875;Кузнец;Роман;;0
7;5128;Виагра;Нью-Йорк;Б;27793;Савукова;Галина;;0
8;5678;Горные пингвины;Нью-Йорк;Л;305;Аврех;Михаил;;0
8;5678;Горные пингвины;Нью-Йорк;Б;6814;Геер;Леонид;;0
8;5678;Горные пингвины;Нью-Йорк;Л;9340;Дивочка;Мартин;;0
8;5678;Горные пингвины;Нью-Йорк;Л;19988;Мартковски;Ирина;;0
8;5678;Горные пингвины;Нью-Йорк;Л;33489;Фришберг;Агнесса;;0
8;5678;Горные пингвины;Нью-Йорк;Б;37300;Якубсон;Алекс;;0
9;2057;Сфера влияния;Нью-Йорк;Л;2983;Белова;Елена;;0
9;2057;Сфера влияния;Нью-Йорк;Б;13787;Кац;Артур;;0
9;2057;Сфера влияния;Нью-Йорк;Б;27040;Розенблат;Александр;;0
9;2057;Сфера влияния;Нью-Йорк;Б;33553;Фурер;Евгений;;0
10;6688;Братья КарамазЛовы 2;Нью-Йорк;Л;14075;Киперберг;Сергей;Александрович;0
10;6688;Братья КарамазЛовы 2;Нью-Йорк;Л;17697;Лавров;Дмитрий;Иванович;0
10;6688;Братья КарамазЛовы 2;Нью-Йорк;Л;18424;Липсиц;Александр;;0
10;6688;Братья КарамазЛовы 2;Нью-Йорк;Л;21226;Михельсон;Сергей;;0
10;6688;Братья КарамазЛовы 2;Нью-Йорк;Л;26592;Райскина;Виктория;;0
10;6688;Братья КарамазЛовы 2;Нью-Йорк;Л;32245;Трусов;Илья;;0
