Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;2723;Yo!J;Баку;Л;856;Алиев;Теймур;Эдуардович;0
1;2723;Yo!J;Баку;Л;870;Ализаде;Мамед;;0
1;2723;Yo!J;Баку;Л;11522;Захарова;Елена;Ивановна;0
1;2723;Yo!J;Баку;Л;21889;Муршудли;Азиз;Октай оглы;0
1;2723;Yo!J;Баку;Л;22132;Наджафли;Анар;Джафар оглы;0
1;2723;Yo!J;Баку;Л;31184;Талыбов;Эльман;Эльдар оглы;0
"2,5";243;Команда Касумова;Баку;Л;476;Азимов;Анар;Беюкага оглы;0
"2,5";243;Команда Касумова;Баку;Л;1646;Аскеров;Ровшан;Энвер оглы;0
"2,5";243;Команда Касумова;Баку;Л;1872;Ахундов;Аднан;Фариз оглы;0
"2,5";243;Команда Касумова;Баку;Л;8450;Гулиев;Анар;;0
"2,5";243;Команда Касумова;Баку;Л;13721;Касумов;Балаш;Алекпер оглы;0
"2,5";243;Команда Касумова;Баку;Л;22133;Наджафли;Рауф;Джафар оглы;0
"2,5";1025;DAF;Ереван;Л;658;Аланакян;Нора;Амиковна;0
"2,5";1025;DAF;Ереван;Л;6708;Гаряка;Асмик;Александровна;0
"2,5";1025;DAF;Ереван;Л;8118;Григорян;Левон;Рудольфович;0
"2,5";1025;DAF;Ереван;Л;19811;Манукян;Сурен;Агасиевич;0
"2,5";1025;DAF;Ереван;Л;22734;Никогосян;Левон;Анатольевич;0
"2,5";1025;DAF;Ереван;Л;29973;Солахян;Павел;Викторович;0
4;232;Галахад;Тбилиси;Л;6770;Гварамия;Ника;;0
4;232;Галахад;Тбилиси;Л;18704;Ломидзе;Георгий;;0
4;232;Галахад;Тбилиси;Л;22370;Нацвлишвили;Владимир;;0
4;232;Галахад;Тбилиси;Л;35339;Чхеидзе;Леван;;0
4;232;Галахад;Тбилиси;Л;35617;Шарашидзе;Тамара;;0
4;232;Галахад;Тбилиси;Л;45780;Бакрадзе;Георгий;Нугзарович;0
5;299;Команда Гусейнова;Баку;Л;323;Агаев;Заур;Фуад оглы;0
5;299;Команда Гусейнова;Баку;Л;475;Азизова;Джамиля;;0
5;299;Команда Гусейнова;Баку;Л;991;Амирбеков;Ниязи;;0
5;299;Команда Гусейнова;Баку;Л;8610;Гусейнов;Фаик;Мирза Гусейн оглы;0
5;299;Команда Гусейнова;Баку;Л;19170;Мадатов;Эмиль;Борисович;0
5;299;Команда Гусейнова;Баку;Л;21893;Мусаев;Таир;;0
5;299;Команда Гусейнова;Баку;Л;23537;Оркодашвили;Роман;Александрович;0
5;299;Команда Гусейнова;Баку;Л;32886;Фараджуллаев;Джахангир;Кямиль оглы;0
"6,5";347;Инкогнито;Тбилиси;Л;8775;Данелия;Темури;;0
"6,5";347;Инкогнито;Тбилиси;Л;19167;Маградзе;Тамара;;0
"6,5";347;Инкогнито;Тбилиси;Л;19888;Маркарян;Георгий;;0
"6,5";347;Инкогнито;Тбилиси;Л;22638;Никагосян;Инга;;0
"6,5";347;Инкогнито;Тбилиси;Л;22639;Никагосян;Нина;;0
"6,5";347;Инкогнито;Тбилиси;Л;31869;Тодрия;Ираклий;;0
"6,5";347;Инкогнито;Тбилиси;Л;31997;Топуридзе;Леван;;0
"6,5";347;Инкогнито;Тбилиси;Л;33893;Хачидзе;Каха;;0
"6,5";1611;Команда Кумбатова;Баку;Л;12030;Ибрагимов;Эркин;;0
"6,5";1611;Команда Кумбатова;Баку;Л;12033;Ибрагимова;Нигяр;Али гызы;0
"6,5";1611;Команда Кумбатова;Баку;Л;17284;Кумбатов;Ильхам;Гюршад оглы;0
"6,5";1611;Команда Кумбатова;Баку;Л;19703;Мамедов;Джавид;Бахтияр оглы;0
"6,5";1611;Команда Кумбатова;Баку;Л;22265;Намазов;Сагиф;Эльдар;0
"6,5";1611;Команда Кумбатова;Баку;Л;27863;Садрадинов;Сеймур;Валерий оглы;0
8;640;Перезагрузка;Ереван;Л;639;Алавердян;Арутюн;Рудикович;0
8;640;Перезагрузка;Ереван;Л;2033;Багирян;Вардан;Петрович;0
8;640;Перезагрузка;Ереван;Л;9078;Демоян;Гайк;;0
8;640;Перезагрузка;Ереван;Л;16154;Кочарян;Тигран;Робертович;0
8;640;Перезагрузка;Ереван;Л;28255;Сардарян;Ваган;;0
8;640;Перезагрузка;Ереван;Л;28275;Саркисян;Карен;Вачаганович;0
"9,5";251;Пентиум;Сухуми;Л;18587;Лобжанидзе;Валериан;;0
"9,5";251;Пентиум;Сухуми;Л;19944;Маркозия;Георгий;Поликарпович;0
"9,5";251;Пентиум;Сухуми;Л;20753;Метревели;Ия;Феликсовна;0
"9,5";251;Пентиум;Сухуми;Л;24152;Папаскири;Теймураз;;0
"9,5";251;Пентиум;Сухуми;Л;26628;Рапава;Давид;Зурабович;0
"9,5";251;Пентиум;Сухуми;Л;31308;Тариелашвили;Георгий;Зурабович;0
"9,5";307;Третий путь;Тбилиси;Л;4647;Бутуришвили;Бесик;;0
