Место;"IDteam";Название;Город;Флаг;"IDplayer";Фамилия;Имя;Отчество
1;634;NB;Кишинёв;Л;3032;Белоус;Константин;Анатольевич;0
1;634;NB;Кишинёв;Л;7231;Гнилицкая;Анна;Викторовна;0
1;634;NB;Кишинёв;Л;19782;Манжосин;Максим;Геннадьевич;0
1;634;NB;Кишинёв;Л;21404;Моисеенко;Денис;Вадимович;0
1;634;NB;Кишинёв;Л;32197;Троцюк;Василий;;0
1;634;NB;Кишинёв;Л;36282;Шихова;Ирина;Эммануиловна;0
2;3845;БУ;Одесса;Л;10983;Жук;Сергей;Олегович;0
2;3845;БУ;Одесса;Л;15546;Копейка;Евгений;Павлович;0
2;3845;БУ;Одесса;Л;16146;Коцюруба;Максим;Владимирович;0
2;3845;БУ;Одесса;Л;16675;Копейка;Ольга;Николаевна;0
2;3845;БУ;Одесса;Л;25868;Потапова;Галина;Анатольевна;0
2;3845;БУ;Одесса;Л;33141;Фельдман;Ян;Соломонович;0
3;4230;Тилимилитрямдия;Кишинёв;Л;116;Аборнев;Дмитрий;Александрович;0
3;4230;Тилимилитрямдия;Кишинёв;Л;2585;Басалаев;Константин;Павлович;0
3;4230;Тилимилитрямдия;Кишинёв;Л;14602;Кобитев;Владимир;Сергеевич;0
3;4230;Тилимилитрямдия;Кишинёв;Л;20533;Мелека;Полина;Ивановна;0
3;4230;Тилимилитрямдия;Кишинёв;Л;25292;Подолян;Ольга;;0
3;4230;Тилимилитрямдия;Кишинёв;Л;31866;Тодоров;Евгений;Иванович;0
4;405;Зелёный трамвай;Кишинёв;Л;2804;Безверхний;Дмитрий;Викторович;0
4;405;Зелёный трамвай;Кишинёв;Л;8688;Давлетшин;Сергей;Альбертович;0
4;405;Зелёный трамвай;Кишинёв;Л;17488;Курусева;Марина;Леонидовна;0
4;405;Зелёный трамвай;Кишинёв;Л;18750;Лорченков;Владимир;Владимирович;0
4;405;Зелёный трамвай;Кишинёв;Л;23720;Остриков;Валентин;Валентинович;0
4;405;Зелёный трамвай;Кишинёв;Л;28301;Сатиров;Виктор;;0
4;405;Зелёный трамвай;Кишинёв;Л;30397;Старуш;Ольга;;0
5;2386;Cogito;Кишинёв;Л;4552;Бурлак;Светлана;;0
5;2386;Cogito;Кишинёв;Л;9722;Дрейзлер;Михаил;;0
5;2386;Cogito;Кишинёв;Л;14227;Киселёв;Илья;Константинович;0
5;2386;Cogito;Кишинёв;Л;27057;Ройтбурд;Елена;;0
5;2386;Cogito;Кишинёв;Л;37052;Юнко;Александра;;0
6;1127;П. Устоев;Кишинёв;Л;14601;Кобитев;Анатолий;Сергеевич;0
6;1127;П. Устоев;Кишинёв;Л;14603;Кобитева;Виктория;;0
6;1127;П. Устоев;Кишинёв;Л;16122;Кофанов;Владимир;Вадимович;0
6;1127;П. Устоев;Кишинёв;Л;16615;Крупская;Ольга;Валерьевна;0
6;1127;П. Устоев;Кишинёв;Л;37421;Ярошенко;Владимир;Анатольевич;0
7;7010;Whatever;Кишинёв;Л;6781;Гебас;Надежда;;0
7;7010;Whatever;Кишинёв;Л;18075;Левински;Арина;;0
7;7010;Whatever;Кишинёв;Л;18662;Лозан;Дмитрий;Степанович;0
7;7010;Whatever;Кишинёв;Л;18743;Лопушански;Ольга;;0
8;3220;ЦПГ;Кишинёв;Л;4716;Буянов;Алексей;;0
8;3220;ЦПГ;Кишинёв;Л;4754;Бындю;Вячеслав;;0
8;3220;ЦПГ;Кишинёв;Л;10077;Дюльгер;Алексей;;0
8;3220;ЦПГ;Кишинёв;Л;26608;Раку;Виорел;;0
8;3220;ЦПГ;Кишинёв;Л;30007;Соловьёв;Александр;Викторович;0
8;3220;ЦПГ;Кишинёв;Л;33733;Хамицевич;Владимир;;0
9;3847;KNPLogic;Кишинёв;Л;5212;Ватык;Роман;;0
9;3847;KNPLogic;Кишинёв;Л;34828;Черненко;Марина;;0
9;3847;KNPLogic;Кишинёв;Л;36521;Шпакова;Ирина;;0
10;3190;Acord;Кишинёв;Л;6183;Врагалева;Вероника;Ивановна;0
10;3190;Acord;Кишинёв;Л;7299;Голбан;Ольга;;0
10;3190;Acord;Кишинёв;Л;18940;Лутенко;Андрей;;0
10;3190;Acord;Кишинёв;Л;32880;Фала;Александр;Алексеевич;0
